Uid,Sentiment,clean_text,proba,preds,actual
34172,negative,Lakin ab phir se Gali Ke wohe log police Ke dwara jabardasti phir se illegal gate lagwa rahe hain aur hamein paris …  // t . co / ZKoujVUbEd  ,[ 0.57457703  0.5105363  -1.3570176 ],0,neutral
4128,neutral,Who says breakup hurts the most Kabhi phone ki screen apne aap chalne lagi hai or rokne pe bhi na ruke :crying_face:  ,[-0.63677794  1.2730603  -1.1092482 ],1,neutral
31765,negative, Rumours mat udao pehlye jaan lo kya hua hai ..... Chacha yeh watsup nahi hai twitter hai fwd msg game mat khelo .....  ,[ 0.79974335  0.27219635 -1.2473116 ],0,neutral
5923,negative, App logo ko bohat jalan ho rahe hain bernol use keya karo :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: Bloody Afghanis . Khud to London me mazey l …  // t . co / CjB3WS9hPW  ,[ 2.2215145 -1.1656098 -1.5051291],0,negative
18074,negative, _ digital  Kya bakchodi hai flop actor ko Batman bana diya isska haal Ben Affleck se ghatiya hoga  ,[ 2.1716814 -1.1022965 -1.47967  ],0,neutral
3328,positive,vese me zada bat NI krti Saadi ki koi bi ho baat ise related but sir apke liy Waheguru ji Sach me apke zese bhut ac …  // t . co / Rdari00JQ6  ,[-2.4000378   0.47803208  2.727707  ],2,positive
21411,neutral,  _ in abe ooo ... itna hi desh prem tha to accidental prime minister pakistan me kyu release kar …  // t . co / SZFThFShfC  ,[-0.2192232   0.9825883  -0.71358603],1,negative
34613,neutral, I ’ m not even ganna say what I wanna say :slightly_smiling_face:  ,[-1.0668712  2.0187023 -0.9363075],1,neutral
21967,positive,   Shah sir ne bola hai to ab movie bhi dekhunga .... Best of luck looking forward to see u in silver screen ....  ,[-2.4508824  1.2238733  1.7398424],2,positive
17171,negative,  To Isme Ranjniti Jwabadr Nahi Aap ke Hisab se ? Ye Kudrati Ghatna Hai ? Stairs iIsiliye Nahi …  // t . co / pNB2uTI18P  ,[ 0.9369609  0.482197  -1.6407638],0,neutral
16539,positive,   guru g give bless m more sewa simrn parmarth and good deeds always need to me your bless .  ,[-2.124067   -0.05536916  2.644198  ],2,positive
28371,neutral, Sir Dhanbad Nagar nigam k upar bhi najar rakhe waha ki saaf safai kuch thik nai hai kacra lene daily n …  // tco / CIraCZjjvO  ,[-1.110755   1.718959  -0.7615821],1,negative
40832,neutral, _ 2244  _ kunwar  Nhi mai kisi bhi party ka mureed nhi hu Aur ye hi mera stand h Jo mere area k …  // t co / L6fywMDEUy  ,[-1.1957399   1.39284    -0.34854966],1,neutral
18174,positive,   Sir Namaste hame aap par aapki sarkarki ekta par pura bharosha h isliy ham mppsc selected Assistant Profess …  ,[-2.5009017  0.624684   2.4407804],2,positive
23785,neutral, hi pmo good morning modi ji se ek binti hai hum log facbook pe unke liye din raat lage rahe modi ji k par …  // t co / uaXkObLyWj  ,[-1.5638952  1.0602275  0.6570894],1,positive
21230,negative,  Dosti mausam nahi jo apni muddat poori kre or rukhsat ho jae Dosti sawan nahi toot k barse or tham jae Dosti aag nahi sul …  ,[ 0.3115013   0.08329453 -0.7455527 ],0,neutral
41600,neutral, DushyantSharma Oh ! Aaj tak khulla choda tha ab License leke band daala hai .  Licensed Cong Spokesman …  // t . co / YRou1DFFdg  ,[ 0.03709489  1.1719915  -1.3805872 ],1,neutral
4647,neutral,Jay Bajrang Bali  // t co / Df2w04GIKi  ,[-1.8724616   1.8538355   0.18092486],1,positive
37953,negative,She wrong coz ali harami her family and media dlaaals in india Pakistan & arab countries playing shameless haram th …  // t . co / 6V3iVdiuXK  ,[ 1.9389164 -1.2832845 -1.2636969],0,negative
33673,positive, _ S Aap se inspire hokar Mr Dixit I wrote my first shayari ! I dedicate this shayari to you Abir ! Aapki yeh …  // t co / E6ou8pCKd7  ,[-2.6081483  0.7838675  2.4341903],2,positive
17252,neutral,Saastank Dand wad pranam :folded_hands:. Hatts of :raising_hands::face_with_tears_of_joy:. Yes we r waiting to see arasal's mom # SunoChanda2 # SunoChanda  // t . co / dxRUnfUjJW  ,[-2.3640635  1.761859   1.0679307],1,neutral
42411,positive,  _ shine _ glows Backbenchers bs itna hi bolunga gussa krty h maashaAllah Tere gussa krne m do raiii nhy h  ,[-1.094662    0.77550995  0.89455384],2,neutral
24198,neutral,  Didi wala disease ho gaya hai ...:face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy:  ,[ 0.29055688  0.817246   -1.3002837 ],1,neutral
29548,positive, Kya dua du Didi aapko es birthday pe meri umar bhi aapko lag jaye ... Happiest birthday bhagwan aapko …  // t . co / mGEhjf26SX  ,[-2.1926086  -0.03304117  2.828323  ],2,positive
34143,positive,   World cup ki saari match haarne ke bad phir kehna bhai Ghabrana nhi hai  ,[-0.32754996  0.3462494   0.48465934],2,positive
34458,neutral, Haha lol Ab tau yeh hi kaho ge na tum . Asliyat aur aukat jo samnay aa rahi hai ahista ahista . Pata nahi …  // t . co / 0zl4nPBkm1  ,[ 0.11084099  0.4980919  -0.8260756 ],1,neutral
12500,neutral,  Sir videsh matri ka option dete toh kya pata neighbouring countries me bhi BJP ki seaten aati :face_with_tears_of_joy:  ,[-0.5740568  1.3130901 -1.0587682],1,neutral
20944,positive,  jbsylxx awwwie thank you sammieeee hehehe :red_heart:  ,[-2.571953   0.9222118  2.5335126],2,neutral
43613,negative,  Kejriwal ji aapka jadu aapki safayi karney key liye ready hai aapka broom jhado i …  // t co / kfsm2hpLk5  ,[ 0.7545765   0.11216354 -1.0040535 ],0,positive
21031,negative,  Log Bhauji ko sirf holi mai yaad karte hai election mai vote na de kaar harwa dete hai . Bad very bad .  ,[ 1.2922455 -0.5218501 -1.3419698],0,negative
19990,positive,  We are grateful to all of you for the way you have shared our loss Thank you all for the prayers and support :folded_hands:  ,[-2.2430496  -0.00898642  2.8231845 ],2,positive
13934,negative,     _ krishnan Km se km tujh jese chutiyo ki trah rallies to nhi nikali iski support me  ,[ 2.1117013 -0.9892012 -1.6380484],0,negative
22832,negative,  What a great pity that an organization I dedicated my life for for almost 20 years of my life is unable to confirm that …  ,[ 0.07691121 -0.00605485 -0.1602655 ],0,neutral
38459,neutral, Same here Online application khatam ho gaye hum swayam vaha pe gaye kuch respond hi nahi diya sale …  // t co / iCE8H6rCpP  ,[-0.5550433  1.7695717 -1.3904767],1,neutral
14910,positive, InshAllha today Pakistan will win in icc World cup 2019  ,[-1.2612271  0.8446958  0.8560708],2,positive
6755,positive,No Other Language Has A Word As Sweet As Bhai Jaan In Urdu . :red_heart:  ,[-2.5030305   0.94496185  2.2076359 ],2,positive
38863,neutral,   pallavighosh Hv U covered the suicides of girl students of SRM college in Tamilnadu ? May b not a prob for u ? Whether bo …  ,[ 0.28176016  1.2563353  -1.7404808 ],1,neutral
25924,negative,  [ Shame on Sardar Manmohan Singh for posing .. at least now ask him to drop his mental prostate ca …  // t . co / bYw2qKApIK  ,[ 1.4441612  -0.27814358 -1.668958  ],0,negative
36410,negative,  _ bakht11  Iss desh me congress jaise neta bache hi nhi . Adarshwadi payar batne w …  // t . co / 2LpJrwWzTW  ,[ 0.5868507   0.38625813 -1.2595211 ],0,negative
20576,positive,       Congratulations Sir .:party_popper: Proud of You . Sir on 29…  // t . co / Gqx8EOYMDT  ,[-2.3094547  -0.13265984  2.9969094 ],2,neutral
4174,negative,  _ iyd Wo konse log hote hein Jo like kiyr beghair  krte :sleepy_face: Barre hi chawal hote :sleepy_face:  ,[ 1.0936149   0.02570914 -1.349805  ],0,neutral
14968,negative,Rahul Gandhi Arvind Kajerwal Ka kyo sukh Gaya muh Aur kaho Chokidar Chor hain Dhekadiya na Juan Chor aur kaun ima …  // t co / 4KS1vyWKgE  ,[ 1.5094559  -0.35700393 -1.58785   ],0,negative
44222,neutral,   Jab hum pura kiraya dete aur train late chalti Khana kharab mile toilet Ganda ho train me saaf safai na ho to …  ,[ 0.36184067  0.6698153  -1.2982051 ],1,negative
21118,neutral, That's a Superb News :clapping_hands: Brilliant :clapping_hands::clapping_hands::clapping_hands::clapping_hands: Appreciated :clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands: Khuda kry Amal bhi ho :smiling_face_with_smiling_eyes::smiling_face::smiling_face::clapping_hands::clapping_hands::clapping_hands::clapping_hands:  ,[-1.3191645  1.2702631  0.3715338],1,positive
4338,positive,Let me help you fix your goal :man_shrugging_dark_skin_tone: — nahh i ’ m good  // t . co / 5Rhk4L0LFo  ,[-2.5664408  0.7097118  2.5578632],2,neutral
2014,neutral,Because Hind isnt Indic . Vande Mataram is better though . But Jai Shri Ram is another emotion .  // t . co / SSDK6nOPoR  ,[-0.8723211  1.5156962 -0.8716219],1,neutral
24169,negative, _ rathee gandu Bhai Ki jai Ho Angrejo Bharat choddo :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: Desne tumko pehchanliya dhruv rathi …  // t co / gBx24w6F0h  ,[ 1.2769771  -0.37494674 -1.1791902 ],0,negative
42419,neutral,Currently eating oil-fried muri and it is the best thing ever Though the kala namak is :worried_face:  ,[-1.7422636  1.0663617  0.8696483],1,neutral
36277,neutral,  En ma ya krna ke capacity ni Yaha PMLN Ka koe krta tu un ka randi rona ni khtam huna tha  ,[ 0.2689321  0.9678777 -1.2010702],1,positive
28577,neutral,Modi ji ne sabhi se apeel ki h chokidaar hata de lekin shreemaan modi ji me Chokidaar hatauga lekin apke shapath le …  // t . co / zPq505DyRp  ,[-1.9045005  1.4646918  0.3246351],1,neutral
13491,positive, Absolutely ryt dear Bt the thing is most of the people ’ s mith ki jal pawah kro to it will be gud for us …  // t co / HfvXBKEGaQ  ,[-1.7790492   0.32688254  1.9735963 ],2,positive
29582,negative,  Qus ye hona chahiye desh me sabse bada Paltu kaun hai .. ??? Or ss ko remove kar ke Kajriwal ji naam dalo  ,[ 1.6875939  -0.36863294 -1.6502576 ],0,neutral
31699,neutral,  Supporting CardiB is just a Feminine feeling Not musical affiliations . To me She is doing mikorogo * shagalabghala * and s …  ,[ 0.08743362  0.9729478  -1.3163424 ],1,neutral
28456,negative,   _ goa  _ sahanii suar tere jaiso ko sikhaya ja hi nahi sakta kyonki tu suar ha …  // t co / kRXutetdZY  ,[ 0.4919528   0.40295705 -1.1219698 ],0,negative
40798,negative,My predction is pakistan will loose the worldcup of   or wo bhi kuttey ki tarhan india will …  // t . co / QDb3o35N0x  ,[ 1.557155   -0.72901183 -1.1176515 ],0,negative
42854,positive,  My best wshs Abhi Films hasn't been new to u yet the 1st step matters n I'm sure u have given ur best n that Wil fetch …  ,[-2.6637752  1.1267093  2.2213736],2,positive
11545,negative,   Lanat ho Fawad chodre tum par  ,[ 2.2233477 -1.2302848 -1.581747 ],0,negative
44634,positive,  Already booked tickets for # Bharat First day first show . :star-struck:  // t . co / YppSoyasyo  ,[-2.6278846  1.6076237  1.682902 ],2,neutral
28108,neutral, _ 54  Sarfraz bahia India sa jeetna  ,[ 0.17376716  0.5733634  -0.5063493 ],1,positive
3089,negative,   madarchod randi ka sulad suwar teri maa behan beti ko chode .... tumlg sudhrog …  // t . co / U35Zu1dh2v  ,[ 2.3975604 -1.4667751 -1.6150494],0,negative
3833,positive,  _ Cronic So many have sacrificed their lives so that we can enjoy the blessings of freedom - John 1513 Greater love hath no man th …  ,[-2.0858948  0.6512433  2.000052 ],2,positive
14002,positive,  I ’ ve rang them in the past and remember they were always very helpful :relieved_face:  ,[-2.479955   0.6464127  2.4538615],2,positive
19901,negative,  _ Krishna  Jo Gandagi failayi hai yaha ye sab tere maa baap padhenge toh zarur socheng …  // t co / ye3uBxc8fV  ,[ 1.8482574 -0.7198064 -1.451598 ],0,negative
25870,neutral, _ Presence ki nazakat bhari dhamki . Pahle recharge nahi karne par outgoing band karne ki dhamki . Ab number ba …  // t . co / nUOK57GZ07  ,[-1.173129    2.0965889  -0.98283637],1,neutral
13757,positive,# sarfarazAhmed wah wah wah captain dil jeet Liya apna national dress pehen kar :clapping_hands::clapping_hands::clapping_hands::clapping_hands: make us more proud sarfaraz # WeHaveWEWill # CWC19  ,[-2.1371791  0.1853312  2.6280987],2,positive
28698,negative,Ye sala chakka hai Kya ?? But iske to 2 bache hai :flushed_face:  // t co / nFLAu6UjBV  ,[ 1.9279609  -0.65263236 -1.632998  ],0,negative
20678,positive,  Sabhi sathiyon Aur deshwasiyon ko imandar choukidar Narendra Modi ji ko phir se pm banane ke liye dher sari badhai aur …  ,[-2.3960838   0.38856748  2.529496  ],2,positive
21691,neutral,  We miss you Hathi Bhai . Say no to tobacco .   _ NTF  // t . co / DrDpPhlb4u  ,[-1.7304556   2.1104038  -0.06257215],1,positive
19939,negative, These are the people who bring bad name to our motherland . Jab aise log hain desh me toh PAKISTAN ki kya jrurt hme :face_with_tears_of_joy:  ,[ 1.2694781 -0.349883  -1.234729 ],0,neutral
41659,positive,Good Bye Prof . You are legend . No one can replace you .  // t . co / ONpF2pXTlY  ,[-2.1698134   0.62265885  2.2753992 ],2,neutral
4711,neutral,  • Official # NGK 13.7 Crore Approximately On First Day Breaks  _ Offl ' s # Anjaan Record Of Highest Day 1 Collect …  ,[-2.294088   2.031181   0.7980107],1,positive
38025,positive,  _ ram CELEBRATING 6 YEARS OF YJHD !!! YEH FILM NHI FEELING HAIN !!! :heart_suit: # 6yearsofNAINA # 6YearsOfBunny # 6yearsofYJHD SPECIAL POST …  ,[-2.0775616   0.94657016  1.8231536 ],2,positive
20033,negative,  Hahaha ... you want her to be disqualified from govt position as well . Ramzan ka khyal karo  ,[ 1.0297587  0.1999244 -1.489661 ],0,positive
8075,positive,  Wiladat of Sibt E Payambar IMAM HUSSAIN a . s Mubarak to all !:heart_with_ribbon::heart_with_ribbon::heart_with_ribbon: Standing in front of Zari-E-Imam Hussain a . s :smiling_face_with_heart-eyes: on this day …  ,[-2.2250926   0.39430806  2.3556755 ],2,positive
2703,neutral, Long before rock n roll und you can ‘ t Steal my Love von Mando diao ; don ‘ t matter ( Kings of leon );…  // t co / lvSzReM2vB  ,[-2.156224   1.5159175  1.0730076],1,positive
35660,positive, Good morning ! Kahete hai jaha aap sab se jayada kamjor ho vahi se aap saruaat karo aur eise jito …  // t co / H10kVQxm5x  ,[-2.2378793  0.7971139  1.8777924],2,positive
19431,negative, _ Up  Thookne ko Dil karta h aise fake news failane wale journalists pr . Shame on such media persons .   .  ,[ 2.120464  -1.2330767 -1.5473409],0,negative
41633,negative, _ jaiveeer Aisa chutiye log koun bolta hai ki separate south India chahiye chayiye kaisa bhi rahe what made …  // t co / xic6SIGFtH  ,[ 2.1064541 -1.0839065 -1.5283655],0,neutral
19680,neutral,  Big Surprise Coming To All Of You Guys From # BollywoodCrazies Channel Tonight ...? Kya Surprise Ho Sakta Hai Aap Guess …  ,[-2.130595   1.9932779  0.5706846],1,neutral
14102,negative,Tu log bolega bhi keyse Hay to UNPAD GAWAR GADDAR Musalman :boar: khinzir :pig_face: ka gost kha kar jaban hua gunga :face_with_medical_mask: 2 futi Kau …  // t . co / vxKmiDYK1R  ,[ 2.2550883 -1.1493778 -1.4310541],0,negative
9033,neutral,  fake nahi actually ye news hi nahi hai its defamation .. or sath picture jo lagai wo bhi g …  // t . co / kh1ATX0lxA  ,[ 0.47643068  0.52591085 -1.3162158 ],1,positive
39156,positive,  _ rt My heartiest congratulations to  Ji &  for winning the # LokSabhaElections2019 The nation is with you …  ,[-2.3409007   0.00509639  2.9821568 ],2,neutral
24412,positive, _ gadkari Sir We believe in your faith and wishes Do it Sir you will again do a tremendous work for the weake …  // t co / CP1ef04VOX  ,[-2.179765   -0.08465152  2.948645  ],2,positive
3983,neutral,   Ambedkarjine secularism shabdh constitutionmein Nahi dala tha reservation ko sirfh constitution bu …  ,[-0.6270151  1.0236832 -0.7649646],1,neutral
24077,positive, Wow ! So lovely adorableness . Really Maa ke Ashirbad bada duniya me kuch nhi hai . Maa ka Ashirbad ji …  // t . co / klMujIoaae  ,[-2.3537703   0.29550454  2.7693386 ],2,positive
20854,neutral,All my real doggs still kick it with me All my down hoes still tricking with me All the true gangstas know Nate ain't never love no hoooooo  ,[-1.1432315  0.9132857  0.6124646],1,positive
26562,negative, maderchod modi khutta . Uski maa ki choot  // t . co / y9FOIk06g8  ,[ 2.3439467 -1.3434193 -1.4614202],0,negative
30516,neutral,  1 month se nhi sudhne wale godi media ke bhokne wale kute Kaam Se kam 1 year ke l …  // t . co / SR4BB4IMZE  ,[ 0.46977696  0.6851196  -1.5087593 ],1,negative
32779,positive,  Our baby BOY is here !!! Welcome to the world Fulton Johnson ! :red_heart:  // t . co / lnyoZMem7z  ,[-2.7427604  0.9093244  2.5946827],2,positive
26243,negative,  jab Pashto nahi samaj aati to wese fazool me bakwas na kar khuda ki laanat ho k haqeeqat jan k bhi …  // t . co / ZKMSq8sZhF  ,[ 0.40866372  0.20377833 -0.97001743],0,negative
2112,neutral, Sir Rajasthan ki sari recruitment Process band Karke kau berozgaro ko pareshan kar rahe ho 2018 me …  // t . co / blZoqe4yaB  ,[-0.35538417  1.3009179  -1.287265  ],1,negative
9583,neutral,Good news for Youtuber Is mahina apne channel par kaam karke dekho revunue jyda milne wale hai Han ads bagera jyda arha hai  ,[ 0.0641496   0.54655373 -0.92894006],1,neutral
21327,neutral,  Nai naw aese goals ni hony chahie wrna bnda sari umar inhi chezun ko pany me lga rehta or enjoy ni kr pata :face_without_mouth::face_with_rolling_eyes:  // t co / tq …  ,[-0.90717244  1.1437603   0.08658424],1,positive
18652,negative, Congress ko dhakka lagna swabhavik hai jo sarei media ko apne ungliyo pe nachata tha waha ab uski mar …  // t co / deb3DEFIOt  ,[ 1.071834   -0.08609471 -1.4612268 ],0,neutral
16966,negative, Mre Desh Media link tumne di par khud jakar use padha ni kyun English nhi aati ganwaar pehle khud pad …  // t . co / UsnBVwVj4u  ,[ 1.0376036   0.30515796 -1.68806   ],0,negative
19145,neutral, _ Team's just not that good enough .. itna samajhne me pta nhi kya mushkil hoti hai .  ,[-0.56230193  1.2214252  -0.69420624],1,negative
14286,negative, _ t   Hinduo ka prathimkta hain ye . Desh BJP k hisab se nahi Voters k hisab se chalega .  ,[ 0.6940353   0.04823327 -1.1218612 ],0,positive
34327,positive,LOVE the extra confidence I have on days I am ovulating Like baaki times I am like yes I am amazing but this on …  // t co / AiEPP0PGh7  ,[-2.2195096  -0.03602352  2.795096  ],2,positive
