Uid,Sentiment,clean_text,proba,preds
21275,neutral, _ Waseem _ Ym  Prince bhai investigation officer ka naam zaroor cap sardar ho ga ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…  ,[-1.0283098  1.833886  -0.5445401],1
40205,positive,Adarniye bhaisab ko bahut bahut subhkamnaye badhai  // t co / RCxgdT9i0A  ,[-2.2842476  0.0932363  2.8352308],2
7396,positive,  INDIA UPFRONT at 8pm Top 4 portfolios to see changes Modi-Shah finalise Cabinet list Big rewards for 2019 â€˜ Giant Kille â€¦  ,[-2.0094783  0.9952668  1.6522875],2
6822,neutral, Hsn _ Shah Nahi Noor !!! Aag to Pakistan team ne laga thi wo bhi first match me against wi . Kya khele hai !!! Wah !!!  ,[-1.9673345  1.3576748  1.0449054],1
19943,negative,  Ye nich dusiyant debate me chilane aata hai . Kutte ki punch kabhi sidhhi nahi hotti .  ,[ 1.376643   -0.39486316 -1.4084144 ],0
3266,negative,  Bilkul sahi kya namaz ka vakt badla ja sakta hai isme katai bhi bhed bhaav nahi hona â€¦  // t co / 3Q6AEojIM7  ,[ 0.50228137  0.27488628 -1.1670485 ],0
10141,negative,Dosron ki 5 rupees ki chori rokte hen aur khud 10 rupees ki chori krlete hen Yeh soch he is quom ki  ,[ 1.0990973  -0.41266173 -0.8815009 ],0
31280,positive, Hadeed _ Fatema  _ ur _ Bae ALLAH ALLAH tumy keh rhi hun k dekho kitni cute lgo gi tum ðŸ˜‚ðŸ˜ˆ  ,[-2.0290942  1.0441767  1.4097562],2
44653,neutral,Someone Ask To  _ rathee Election Khatam Ho Gye Ab Kya Karoge Dhruv Rathee - Aas Pass Ke Area Me JCB Ki Khuda â€¦  // t co / 6wndRtHavw  ,[-0.32637465  1.5955744  -1.3419869 ],1
31837,positive,   _ B Happy Birthday Farzu !  _ B he is a die hard fan ! Wish him and make his day plsss  ,[-2.212103   -0.00523756  2.9046543 ],2
10933,neutral, _ NehaJoshi    Hamar pahad ki cheli kam nahi hai kisi se .ðŸ‘  ,[-1.1673192  1.9598564 -0.5842816],1
21589,neutral, Janta ka visvas aap ke sath h nhi to Kyse kah skti ho ki janta ka bharosa EVM se hta h Ye v to â€¦  // t co / ddRpUpkUWn  ,[ 0.03393524  0.92597806 -1.2170029 ],1
13525,neutral, _ Ramanuj     Ek time me tukde tukde gang sudhar Jayenge but ye kaliya nahi sudhrega .. Chacha  ,[ 0.39248317  0.6757064  -1.2488531 ],1
31380,negative,  teri maa panauti hai jisne tere ko janam diya ..... Apni AUKAAT na bhoola kro social media â€¦  // t . co / 5Ld5E4xnK9  ,[ 1.8884938 -0.5232729 -1.7435005],0
11251,neutral,  _ Bies Mera badla pura nahi hua dr .  // t . co / K4vXUmIWmw  ,[-1.2505496  1.9855441 -0.5946658],1
29583,neutral, Bhai jan lanat hai ap ki shakal pey .... agar sari family foreign national hai tu ap tweets b us country â€¦  // t . co / dwAZBrILMF  ,[-0.27243406  1.2325324  -1.0665369 ],1
4047,negative, _  _ 1 Ye SRK hater nhi hai bh  ke ... Jake puch tere baap se .. uska tatta hai ye ... Jaise â€¦  // t . co / 7Fgr6eTZtr  ,[ 1.8590188 -1.0359867 -1.2620274],0
25420,positive, yaar dekho i know you're awesome and you would never do that to me you're too good to be true â€¦  // t co / SlatpILAe0  ,[-2.0999134  -0.06405567  2.887706  ],2
11401,positive,  Tum jio hajaro sal sal m din ho ek hajar very congratulations Karan ji  ,[-2.370803    0.21650444  2.7510648 ],2
30288,negative, Madarchod dont khada ho raha Aur ye to tere drawing room me hi hoga  ,[ 1.880584  -0.9477165 -1.5940862],0
40377,positive,  I am so PROUD to call this my first show as an actor â¤ï¸ðŸ:trade_mark:ðŸ» Lautne ki tamanna hai meri aur waapsi ka bhi yakeen hai Mazhab ha â€¦  ,[-1.9821545   0.53912854  1.9430739 ],2
29413,negative,    DESH KI SAMSYAYE MODI GIVT K LIYE CHALKENGE NAHI SAMASYAO K LIYE HAM LOG CHALLANGE H HSMAR â€¦  ,[ 0.7940386  -0.4944165  -0.55920005],0
37821,neutral,  Increase vacancies for SSC CGL 2017 Sabka Sath Sabka Vikas # IncreaseSSCCGL2017Vacancies # IncreaseSSCCGL17vacancies # Re â€¦  ,[-1.7505043   2.0221705  -0.02337898],1
268,neutral,Debates me aakar bhi kya ukhad lete hai fake news ki stories pe agenda chalate hai r tameez to hai Hi nahi kisi â€¦  // t co / sBSrDtIaZZ  ,[ 0.48464307  0.6102775  -1.4775463 ],1
31644,positive,GooD M ðŸ˜˜ rning Sai  ji ~ðŸ:trade_mark: Dhan Dhan Satguru Tera Hi Aasra ðŸ:trade_mark: Bless me vd sumiran + sewaful day in full of â€¦  // t . co / SuZNIgpfkE  ,[-2.3654945   0.44084552  2.6350222 ],2
21066,neutral, _ pratim  Mungerilal ke hasin sapne ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ”¥  ,[-1.0588408  1.0882431  0.3580953],1
10143,positive, My legend Man Mr . Amitab bachahan I Luv u sir me app ka fan nahi hu ap ke fan to bahut hongey par me ap â€¦  // t . co / 9lJclT5Beu  ,[-2.491759    0.98755896  2.2470126 ],2
18099,negative, Hahahaha ye to huamri desi amis wala haal hua . Pregnancy me chai nai peeni bacha kala paida hoga lol what even  ,[ 1.0359759   0.08301848 -1.5152065 ],0
30341,neutral,  Sir you have reply to famous person . Hamare jaise sepoy ko no reply  ,[-0.82274055  1.7598243  -1.1862698 ],1
11225,negative, Achi jobmil gyi h tumhen Veena .. PTI Media Cell men .. MPA MNA tumhen koi nahin banaye ga .. apna BigBoss ki â€¦  // t . co / iuPGqTHF8w  ,[ 1.6186849  -0.40424985 -1.4891583 ],0
25572,neutral,# ModiSarkaar2 ka abhi se satya naas ?? India no longer world's fastest-growing economy  // t . co / bB3nYS3qBM  ,[-1.1133085  1.9699161 -0.7876124],1
27920,positive,  I love you Mian Sab .   // t . co / nDeGOwIBYn  ,[-2.0200834   0.07453632  2.383384  ],2
21268,neutral,Kuch Baaten Seedha Dil Par Lagti Hain Jaise â€œ You have used ðŸ’¯% of your data â€œ - Neeru  ,[-2.029721    2.110126    0.04796042],1
39522,positive,Alhamdulillah welcome to my family my SON ... Eid se phly pyaaari C Eiddiiiii Shukr Alhamdulillah tera Laakh Laakh Shukr hai .... MashaAllah ðŸ‘¶  ,[-2.5722153  0.6066776  2.6674352],2
7240,negative,  Yeh BC to MC bhi nikla  ,[ 1.8242471 -0.7648338 -1.4492356],0
9740,positive,  Everytime # MamataFrustrated acts up this Bengali song Bhoot amaar Poot Petni Amaar Jhi Ram Lakkhan Sathe Ache Korbe ama â€¦  ,[-1.5844073   0.86883736  1.0937533 ],2
10780,negative,  Bhaijaan brainwashed youth hai . Education and jobs can change all this . Once article 35A â€¦  // t . co / bw9DrKYRJs  ,[ 1.3862903  -0.22547539 -1.5458426 ],0
12129,neutral,  # WorldVictoriousSaint Prophecies of Nostradamus has come true Saint Rampal ji Maharaj ji is the True Maseeha who has defe â€¦  ,[-1.0731084   0.5923052   0.48584253],1
33301,neutral,Can â€:trade_mark: t wait till my coworker come in in the morning cuz whybyou stuff this washer like this  ,[-0.5022379  1.8931838 -1.264848 ],1
10803,neutral, _ sahanii Anti-nationals ki band baji huyi haiamit shah ji ke home minister banane ki vajah se  ,[-0.23714043  0.5564568  -0.48909897],1
43892,negative, Mr . Rahul it's not about to save constitution apko apni family ki sarkar chalani h .. Nation ko nahi Chala skte AP  ,[ 0.78703815 -0.16269334 -0.7322207 ],0
10852,negative,  _ stick678 Kash koi ho jo Pakistan ko bchaye Saray ghdaar ho gaye .. dunky raja ðŸ˜¡ðŸ˜¡  ,[ 0.6860065  -0.1373396  -0.47959957],0
22184,neutral, Have a good think about your Twitter handle and name . The two main political parties committed to d â€¦  // t . co / qLfsggv7wo  ,[-1.5802606   1.8165916  -0.26609978],1
26586,negative, Ulta latka ke Deep throat diya kya Rahul Gandhi ne ? Belt kyu laga hai tuze Suljiwala ?  ,[ 1.6042538  -0.24758251 -1.4844238 ],0
10523,neutral, _ Shaddy  _ awan007 Haha . Exactly . Andhi fan following khatam honi chaye .  ,[-0.64835465  0.85790205 -0.24279986],1
24651,positive, Bhai hard luck for you today . All the best for next season  ,[-2.212275   -0.16046253  2.8905602 ],2
20454,negative,   Ye log jabra wala bhakt hai yahi sab fake news dikha dikha kar journalism ko â€¦  // t . co / plRlcsvBEe  ,[ 1.6497195  -0.44227526 -1.680367  ],0
21647,neutral, Ham abhi enjoy Kar rahay hain 2 hour's bad sehri ka time ho GA Dubai me ... Phir khud hi banai gain ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚  ,[-1.6483338   1.8616728  -0.07456934],1
11068,negative,   _ 007 Confused fuse atma toh tum kud ho .. pichwade ka kida ko andar le lo pahle auranjeb ki aulad ðŸ˜ðŸ˜ðŸ˜  ,[ 1.6817569  -0.87435484 -1.3310869 ],0
14117,negative, NAN _ DINI I thought is bar didi ya jiju ko bnayenge president ðŸ˜‚ # disappointed firse budhiya ko bna diya  ,[ 1.4751852 -0.39107   -1.3818862],0
21540,neutral, _ says    raheel to bht phly se ee mam se prhna chahta tha  ,[-1.2977403   1.7171518   0.19150947],1
31818,neutral,  _ Gpa Wo masla koi nahi hai pakistani team nahi chahti thi k hum aftaari k time match dekhy aur rehmat ka waqt nikal jaye isi liye â€¦  ,[-1.2764697   1.3564214   0.02251257],1
11753,neutral, Congress me introlence aa gaya bhaj 2014 ka khud dava khud par hi bhari pad gaya hahahaa ye mo â€¦  // t co / duc31sSMK8  ,[ 0.1396256  1.035313  -1.4885983],1
28587,positive, Happy birthday sir one of the finest actor of India .. Main finest sabke liye nahi bolta ðŸ˜»ðŸ˜»ðŸ‘ðŸ‘ Mere ek â€¦  // t . co / Aietw3jwvF  ,[-2.5816188  0.617709   2.7097678],2
17934,neutral,Aur mechanical k laundo ko made easy ka material chiye to bhi mujhse sampark kar sakte hain  ,[ 0.08086786  0.8399085  -1.0699596 ],1
29398,neutral,  Facts check ! Make in India !! no no no no ... It's Purchase in India   _ sgh  @â€¦  ,[-1.140836   1.9023308 -0.5145685],1
6119,positive,  _ arts # cookierun I LOVE DINO SOUR  // t . co / kdu7aff6oH  ,[-2.5268018  0.7416756  2.5514152],2
6176,neutral,Even the enemities disappeared ! Kisi k liye buri bhawna nhi . Lagta hai jaise past life ka kucc pending tha . Ab lena â€¦  // t . co / sqAD1u7s07  ,[-0.6525784  1.5199636 -1.0532405],1
32221,negative,  Gandu kejruddin suer phir 1 bhi seat ke liye kutte jaise tarasate hi kyoun rah gaye mc !  ,[ 2.3774068 -1.3885279 -1.6952367],0
8653,positive,Congregation shri Naredra damodardas modiji Bharat mata ki jai I wish you all the best your dreams comes tr â€¦  // t co / a2XS8hRETE  ,[-2.3188827   0.17066084  2.8143377 ],2
3626,neutral,On repeat te chal reya aa song  Bhaji ðŸ˜ðŸ˜ Best Song ðŸ¤—ðŸ¤— 21 june di puri wait aa excitement bhot bhot jy â€¦  // t . co / JlH2X2h2Xu  ,[-2.58619    1.7632822  1.376514 ],1
10962,neutral,  _ Anum Masum to wo log hain jin ko abhi tak Whatapp pe Delete msg parhny ka tarika nahi pta ...ðŸ˜¹  ,[-0.35021734  1.695779   -1.1763473 ],1
23643,neutral,  ðŸŽ‰ TICKET GIVEAWAY ðŸŽ‰ Win a FREE pair of wristbands ! To enter â˜‘  this post â˜‘ Tag a friend See you at Late Check Ou â€¦  ,[-1.8527589   2.432121   -0.16794088],1
4888,positive,Hamare Desh mein dubara BJP ke Sarkar banne ke liye pm Narendra Modi ji Ko Hardik subhkamnaye  // t . co / SctWD6fyA4  ,[-2.3063304   0.41641834  2.483468  ],2
11484,negative, _ MLAgk Modi is so bad . Making ppl work n sweat . Aur  tumhe AAP samaj kabhi maaf nahi karega ..â€¦  // t . co / bWdWLqb4TL  ,[ 1.5462844  -0.67211497 -1.5259594 ],0
4564,negative, _ Ali9   Tumhara gad mar Diya hai bhagva wale sale jiska koi iman dharm nhi o s â€¦  // t . co / 4sxEV8lWGF  ,[ 2.2846415 -1.1757962 -1.7292823],0
2076,negative, _ Wolverine Ye dekha tha main ... Ye dikhao un chutiyon ko jo log aaj poster release hote hi chaatna shuru kar diye  ,[ 1.4988437 -0.5912726 -1.339957 ],0
22672,negative, mini Pakistan hain Haidrabad ye aap ko nhi samjh ayega . ager ata to atankvadi panah nhi kr rahe hote â€¦  // t . co / 1RQS1DZIiq  ,[ 0.61362463  0.41478634 -1.2515314 ],0
20835,negative, hm pr over lgda culture v jruri a nahi ta modrn pone de chkr youth wrong track te ja rha  ,[ 1.7070733  -0.55279166 -1.7097548 ],0
8984,neutral,  Modi Ji Na kh k bhi Aap ko Vote diya ab Aap nai vada Kiya tha k Aap Subki Help krog a â€¦  // t . co / 1ctzaoGJqb  ,[-1.9283732   1.7673459   0.35170454],1
27024,neutral, _ PATRAg   Duniya Ko sbhi kuchh sahi sahi btane ka vkt as gya h sir .. 1947 se Desh me â€¦  // t . co / Cul2sXwUiF  ,[-1.1159034  0.8131022  0.406797 ],1
41913,neutral,  Navu _ INSAN _ Good Night Bappu # MSG  ji waliooo sari rehmt brsaa deo jo niddkk apne pyar to machde aw na bappu ji onna â€¦  ,[-1.7556293  1.6228102  0.5666121],1
25782,negative, ye hamare yuva shakti .. aise mard jo nihatthe makdooro pr belt chala rhe h .... BAN farzi Gau Rakshaks ...ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡  ,[ 1.9119906 -1.1490396 -1.2490661],0
43583,positive, _ twt please rest well uwu i love youu  ,[-2.1744356  -0.13463864  2.939337  ],2
32309,neutral,Ab to kisi bhi halat me hame visa nhi milega .... BC CC -    _ m1  // t . co / YfCCN5lSZx  ,[ 0.62316126  0.6294873  -1.7234496 ],1
25299,negative, 498a ki ek dhamki me saas ki saari feminism nikal jaayegi .  ,[ 1.0156631   0.06233795 -1.4961972 ],0
8016,negative,   Siddu bhai rajneeti kab chod rahe ho ? Ya aap bhi mandhbudhi ki tarah apna budhi kho baite ho ?ðŸ˜›ðŸ˜œðŸ˜›ðŸ˜œðŸ˜›ðŸ˜œðŸ˜›ðŸ˜œðŸ˜›  ,[ 1.5969523  -0.34147212 -1.393928  ],0
9565,positive,Duniya Jale Toh Jale ðŸ˜‰... Dosanjhanwala Hamara Baut Pyara ðŸ¥° Big Fan Of Yours Tere Naal Saddi Dilan Wali Sanjh Aa â¤â¤â¤  // t . co / 3UJSOXlJrw  ,[-1.2822081   0.66253185  1.1065831 ],2
10373,neutral, Waise toh traders paida he hote h q ki ye alag tarah ka mindset h jo har kisi k paas nahi hota .â€¦  // t . co / vfDjahHnTR  ,[ 0.23956408  0.57310605 -1.020801  ],1
4954,neutral,delhi is village or metro city !!! bijlipanishiksha toh modi ji ne india k har gao me phucha di jo pollution ha â€¦  // t co / Uj8ALeRWh1  ,[-0.4327955  1.2435923 -1.1022307],1
34092,neutral,   Kya karen ye bechare Bagga sir ðŸ¤” Kal Ek congressi worker se baat hui bo â€¦  // tco / YHbVtUvqwp  ,[-0.492709   1.3887719 -0.6596514],1
21165,neutral,  _ khiladi  _ adarsh   You are wrong Bharat is going to be the bigges â€¦  // t co / ljgmSKzFvP  ,[ 0.26453447  0.39145347 -0.7541595 ],1
23671,positive, _ Khan _ PM Deputy speaker best he asad qaiser se bohot aha he  ,[-2.4096487  0.6286678  2.1760817],2
13955,negative, _ bhagat You need to go . You're harmful to the minds of Indians who can't distinguish good fiction from your books to save their life .  ,[ 0.96119636 -0.13288881 -1.1619542 ],0
34650,neutral,  Didi ko mental hospital bhej ke rahoge aap . Anyway Jai shree ram ðŸ:trade_mark:   ,[-0.67722243  1.5707691  -0.88300776],1
11482,negative, Ghadar Saz Factory ko Band karne ka waqt aa chuka hy . No more Evil Designs !  ,[ 1.5389299  -0.35070032 -1.4117491 ],0
32223,positive,   acche sanskar bade aavashyak hai dnyan ka aur sanskaroka koi sambandh nahi hai yeh siddha ho gaya Common s â€¦  ,[-2.1646798   0.74765956  1.8318155 ],2
11125,neutral,  There is law of nature every things has to change as per nature you have to follow n â€¦  // t . co / cv0QyNmnlE  ,[-1.8310266  1.641771   0.5249064],1
22549,neutral, Oh age ho gyi hogi ache log hamesha hmare sath rehte hain â¤ï¸ don't be sad  ,[-0.2954943  0.4393483 -0.6225273],1
23052,negative,    _ Odisha Chutiya kaat te hai BC khane k nme pr ka khana 120 RS dete hain  ,[ 2.296204  -1.2459654 -1.6564887],0
19459,positive,  # Fufa is a hit !! ðŸ’ƒðŸ¾ðŸ’ƒðŸ¾  // t . co / m0kLEXFUzC  ,[-2.2427595   0.78558874  1.9109724 ],2
33453,negative,  Ye tera fahm h aapne pas hi rakh .. Teri etni ookat ni h ki hme dra de ...  ,[ 1.7652246 -0.8839276 -1.3093562],0
718,positive,   _ narendar Sir congrats for your huge win .... i am sail employee and huge fan of your i made mode 11 team before elec â€¦  ,[-2.2305768   0.07194558  2.905759  ],2
3281,neutral,# TRAI dth or set top box ka pehle wala rule tha wo jyada achha tha . Is naye rule ki wajeh se tv dekhna pehle se jy â€¦  // t . co / VfBni6qvRs  ,[-1.780987    1.8871812   0.11609969],1
8053,neutral,  Haryana me to Bilkul hi nikkmi sarkar bna rkhi hai iss jaise karname krna iss sarkar Ki sha â€¦  // t co / 7pfD4swtyk  ,[-0.02316886  0.73888755 -0.92231214],1
24419,negative,  _ 20 2014 CWG âŸ¶ Anna Hazare âŸ¶ August Kranti âŸ¶ Kejri âŸ¶ 2G âŸ¶ Coalgate âŸ¶ Scam after scam âŸ¶ Rahul is Pappu âŸ¶ Modi ! 2019 Modi âŸ¶ Modi âŸ¶ Modi âŸ¶ M â€¦  ,[ 0.7680817   0.35688123 -1.3927442 ],0
19151,neutral,  T 3177 - 42 years of Amar Akbar Anthony !!! and 14 years of Bunty aur Babli AAA ran for 25 weeks in 25 theatres in Mumb â€¦  ,[-2.1961796  2.24161    0.284176 ],1
27066,neutral, Bht expectations thi us film se Isiliye dimag ki maa bhn ho gyi thi race3 tozero expectations ke sath dekhne gya tha  ,[-0.22037171  0.5502494  -0.34045112],1
10135,negative,   bhdwe sale kisne ma ne dhoodh pilya h be chutye hrami asaram ki nzyez â€¦  // t co / XbQnlTGr5I  ,[ 2.3492033 -1.3494674 -1.6160088],0
23251,positive, Congratulations cm sir for win sir please hmari group d ki waiting clear krne ka order dijiye hme apse bhut umeed h  ,[-2.3440926  0.782483   1.887583 ],2
13550,negative, Very late . Media only defamed Cong by such taglines Cong ka hath Pak ke sath . Media set narrative X p â€¦  // t . co / p0mkzVuuH6  ,[ 1.8705676 -1.0871671 -1.3110733],0
25681,negative,air Force k weapon upgrade army k waepon etc . Jo Congress nhi kr pai Congress ne to sirf 2g gotala etc bohhat laand â€¦  // t . co / EmmQHK4KI1  ,[ 0.96164304  0.19697961 -1.4985721 ],0
9580,negative, Wah re muslman me dalal jab el hindu KO Mara uski beti KO pareshan kar rage the tab kahan mar gaya â€¦  // t co / rUjbrTaEJM  ,[ 1.8839107  -0.74406505 -1.3810015 ],0
13916,neutral, Bikul sahi ji Galtiya maf kiya ja skta hai Par dokha kabhi bhi nhi So be happy and make people happy  ,[-0.85733134  0.7773286   0.29264742],1
29274,neutral,. Waqt Kabhi ek Jaise Nahi rehte Dushro ko rulane wale Khud bhi Roye Honge Kab â€¦  // t . co / RQlFZ1NXqh  ,[-1.1583335  1.1827983 -0.0392078],1
35851,positive, Congratulations modi jii aap 350 seats above se jite ... apko dher sari bdhayi . Umid h kii jnta ne apko â€¦  // t . co / EHD5XMjUrN  ,[-2.3942792   0.21472178  2.7834435 ],2
21874,neutral, Yar unless and until it â€:trade_mark: s a class i have to attend mene khud se kabhi nahi beth k seekhna Nahi hota w â€¦  // t co / zKa1rOz80U  ,[-1.8086202   1.8932279  -0.05095954],1
28006,positive,It â€:trade_mark: s really refreshing to see more and more Igbos becoming more Igbo centric as the day goes by Who would have tho â€¦  // t co / G7Y1uz7NME  ,[-2.376675    0.19884256  2.9004683 ],2
3806,neutral,Rahul Gandhi ka aane wala garibon ka bhavishya bana rahe the  // t . co / V61u85BqNC  ,[-0.34067634  1.2875555  -1.315     ],1
6313,positive,  Hello Salman main aap ki bahut bahut badi fan Hoon Salman please ek baar reply Jarur karna aap toh sab ki help Karte Hai â€¦  ,[-2.4131825  1.0955366  1.9804832],2
41387,neutral,Modi ji ne tweet padha liya sir appka  // t . co / j5WP0xWMdy  ,[-1.5302236  2.5404563 -1.0045345],1
10686,neutral,  social media ka yehi kaam hain  ,[-0.8053996   1.5821148  -0.95715666],1
9675,negative, Yaar g zartaj gul ka rola mukao kaya dramy shuru ker diye in ministers ne khan ko badnaam aur fail kar â€¦  // t . co / BuoAdJP3eU  ,[ 1.8849094 -0.8084731 -1.5862606],0
