Uid,Sentiment,clean_text,proba,preds
14937,negative, Bilkul krskti hy . Agr tm jaise bikao media suport krain na k 1 match harne se izzat utaro .  ,[ 0.7320848  -0.08065301 -0.771997  ],0
21275,neutral, _ Waseem _ Ym  Prince bhai investigation officer ka naam zaroor cap sardar ho ga ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…  ,[-1.4717108   2.05489    -0.36071008],1
40205,positive,Adarniye bhaisab ko bahut bahut subhkamnaye badhai  // t co / RCxgdT9i0A  ,[-2.4343917  -0.53968453  2.6609807 ],2
7396,neutral,  INDIA UPFRONT at 8pm Top 4 portfolios to see changes Modi-Shah finalise Cabinet list Big rewards for 2019 â€˜ Giant Kille â€¦  ,[-2.5549817   1.6416807   0.79173553],1
6822,neutral, Hsn _ Shah Nahi Noor !!! Aag to Pakistan team ne laga thi wo bhi first match me against wi . Kya khele hai !!! Wah !!!  ,[-0.59279305  0.84668607 -0.14755242],1
19943,negative,  Ye nich dusiyant debate me chilane aata hai . Kutte ki punch kabhi sidhhi nahi hotti .  ,[ 0.801653    0.21062417 -1.2728833 ],0
3266,neutral,  Bilkul sahi kya namaz ka vakt badla ja sakta hai isme katai bhi bhed bhaav nahi hona â€¦  // t co / 3Q6AEojIM7  ,[-0.14797121  0.7419366  -0.5821746 ],1
10141,negative,Dosron ki 5 rupees ki chori rokte hen aur khud 10 rupees ki chori krlete hen Yeh soch he is quom ki  ,[ 1.1051599  -0.31930596 -0.9971284 ],0
31280,positive, Hadeed _ Fatema  _ ur _ Bae ALLAH ALLAH tumy keh rhi hun k dekho kitni cute lgo gi tum ðŸ˜‚ðŸ˜ˆ  ,[-2.4032192   0.58607954  1.5206286 ],2
44653,neutral,Someone Ask To  _ rathee Election Khatam Ho Gye Ab Kya Karoge Dhruv Rathee - Aas Pass Ke Area Me JCB Ki Khuda â€¦  // t co / 6wndRtHavw  ,[ 0.0059533  0.9730758 -1.0895255],1
31837,positive,   _ B Happy Birthday Farzu !  _ B he is a die hard fan ! Wish him and make his day plsss  ,[-2.380441  -0.6755808  2.41119  ],2
10933,neutral, _ NehaJoshi    Hamar pahad ki cheli kam nahi hai kisi se .ðŸ‘  ,[-0.7901197  1.4419609 -0.4551276],1
21589,neutral, Janta ka visvas aap ke sath h nhi to Kyse kah skti ho ki janta ka bharosa EVM se hta h Ye v to â€¦  // t co / ddRpUpkUWn  ,[-0.58288443  0.9027543  -0.35380092],1
13525,negative, _ Ramanuj     Ek time me tukde tukde gang sudhar Jayenge but ye kaliya nahi sudhrega .. Chacha  ,[ 1.4903637  -0.13895673 -1.4208342 ],0
31380,negative,  teri maa panauti hai jisne tere ko janam diya ..... Apni AUKAAT na bhoola kro social media â€¦  // t . co / 5Ld5E4xnK9  ,[ 2.2777514  -0.88640505 -1.5377396 ],0
11251,neutral,  _ Bies Mera badla pura nahi hua dr .  // t . co / K4vXUmIWmw  ,[-0.91244256  2.2404673  -0.73595077],1
29583,neutral, Bhai jan lanat hai ap ki shakal pey .... agar sari family foreign national hai tu ap tweets b us country â€¦  // t . co / dwAZBrILMF  ,[-0.3045513  0.7724849 -0.4998764],1
4047,negative, _  _ 1 Ye SRK hater nhi hai bh  ke ... Jake puch tere baap se .. uska tatta hai ye ... Jaise â€¦  // t . co / 7Fgr6eTZtr  ,[ 2.1825104 -0.6200562 -1.624468 ],0
25420,positive, yaar dekho i know you're awesome and you would never do that to me you're too good to be true â€¦  // t co / SlatpILAe0  ,[-2.2061908  -0.59013355  2.2101    ],2
11401,positive,  Tum jio hajaro sal sal m din ho ek hajar very congratulations Karan ji  ,[-2.5546322  -0.23507212  2.623769  ],2
30288,negative, Madarchod dont khada ho raha Aur ye to tere drawing room me hi hoga  ,[ 2.3436725 -0.6974465 -1.7548409],0
40377,positive,  I am so PROUD to call this my first show as an actor â¤ï¸ðŸ:trade_mark:ðŸ» Lautne ki tamanna hai meri aur waapsi ka bhi yakeen hai Mazhab ha â€¦  ,[-2.5533907   0.63775665  1.5810418 ],2
29413,negative,    DESH KI SAMSYAYE MODI GIVT K LIYE CHALKENGE NAHI SAMASYAO K LIYE HAM LOG CHALLANGE H HSMAR â€¦  ,[ 1.1804563  -0.26824617 -0.9587211 ],0
37821,positive,  Increase vacancies for SSC CGL 2017 Sabka Sath Sabka Vikas # IncreaseSSCCGL2017Vacancies # IncreaseSSCCGL17vacancies # Re â€¦  ,[-3.0230198  1.0762739  1.7159072],2
268,neutral,Debates me aakar bhi kya ukhad lete hai fake news ki stories pe agenda chalate hai r tameez to hai Hi nahi kisi â€¦  // t co / sBSrDtIaZZ  ,[ 0.19589022  0.8431801  -1.1255764 ],1
31644,positive,GooD M ðŸ˜˜ rning Sai  ji ~ðŸ:trade_mark: Dhan Dhan Satguru Tera Hi Aasra ðŸ:trade_mark: Bless me vd sumiran + sewaful day in full of â€¦  // t . co / SuZNIgpfkE  ,[-2.803225    0.47961664  2.2063515 ],2
21066,neutral, _ pratim  Mungerilal ke hasin sapne ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ”¥  ,[-1.4779956   2.1853025   0.02496609],1
10143,positive, My legend Man Mr . Amitab bachahan I Luv u sir me app ka fan nahi hu ap ke fan to bahut hongey par me ap â€¦  // t . co / 9lJclT5Beu  ,[-2.2621002  -0.04087663  1.9756916 ],2
18099,negative, Hahahaha ye to huamri desi amis wala haal hua . Pregnancy me chai nai peeni bacha kala paida hoga lol what even  ,[ 1.324839    0.05495175 -1.5856115 ],0
30341,neutral,  Sir you have reply to famous person . Hamare jaise sepoy ko no reply  ,[-0.14566872  1.6250556  -1.262462  ],1
11225,negative, Achi jobmil gyi h tumhen Veena .. PTI Media Cell men .. MPA MNA tumhen koi nahin banaye ga .. apna BigBoss ki â€¦  // t . co / iuPGqTHF8w  ,[ 1.783647    0.02467783 -1.6625814 ],0
25572,neutral,# ModiSarkaar2 ka abhi se satya naas ?? India no longer world's fastest-growing economy  // t . co / bB3nYS3qBM  ,[-1.1126773   1.3244854  -0.19745901],1
27920,positive,  I love you Mian Sab .   // t . co / nDeGOwIBYn  ,[-2.3273644  -0.31469083  2.2364812 ],2
21268,neutral,Kuch Baaten Seedha Dil Par Lagti Hain Jaise â€œ You have used ðŸ’¯% of your data â€œ - Neeru  ,[-1.2273651   1.1081314   0.02430847],1
39522,positive,Alhamdulillah welcome to my family my SON ... Eid se phly pyaaari C Eiddiiiii Shukr Alhamdulillah tera Laakh Laakh Shukr hai .... MashaAllah ðŸ‘¶  ,[-2.4176388   0.02628322  2.2101796 ],2
7240,negative,  Yeh BC to MC bhi nikla  ,[ 1.2586144  0.5220868 -1.6086432],0
9740,positive,  Everytime # MamataFrustrated acts up this Bengali song Bhoot amaar Poot Petni Amaar Jhi Ram Lakkhan Sathe Ache Korbe ama â€¦  ,[-1.3959782  0.5553578  0.6489451],2
10780,neutral,  Bhaijaan brainwashed youth hai . Education and jobs can change all this . Once article 35A â€¦  // t . co / bw9DrKYRJs  ,[-0.09462956  0.8521493  -0.7300547 ],1
12129,positive,  # WorldVictoriousSaint Prophecies of Nostradamus has come true Saint Rampal ji Maharaj ji is the True Maseeha who has defe â€¦  ,[-2.6574874   0.13497202  2.4122524 ],2
33301,neutral,Can â€:trade_mark: t wait till my coworker come in in the morning cuz whybyou stuff this washer like this  ,[ 0.06140925  1.2938046  -1.1007154 ],1
10803,neutral, _ sahanii Anti-nationals ki band baji huyi haiamit shah ji ke home minister banane ki vajah se  ,[ 0.04913873  0.53400475 -0.45472386],1
43892,negative, Mr . Rahul it's not about to save constitution apko apni family ki sarkar chalani h .. Nation ko nahi Chala skte AP  ,[ 1.3883082   0.02955944 -1.3483987 ],0
10852,neutral,  _ stick678 Kash koi ho jo Pakistan ko bchaye Saray ghdaar ho gaye .. dunky raja ðŸ˜¡ðŸ˜¡  ,[-0.5838967   1.1765896  -0.59584457],1
22184,neutral, Have a good think about your Twitter handle and name . The two main political parties committed to d â€¦  // t . co / qLfsggv7wo  ,[-1.3833374   1.6924188  -0.17712423],1
26586,neutral, Ulta latka ke Deep throat diya kya Rahul Gandhi ne ? Belt kyu laga hai tuze Suljiwala ?  ,[ 0.26891837  1.0029699  -1.3117503 ],1
10523,neutral, _ Shaddy  _ awan007 Haha . Exactly . Andhi fan following khatam honi chaye .  ,[-1.1191751   1.4789441  -0.20136559],1
24651,positive, Bhai hard luck for you today . All the best for next season  ,[-2.1964211  -0.37274852  2.457069  ],2
20454,negative,   Ye log jabra wala bhakt hai yahi sab fake news dikha dikha kar journalism ko â€¦  // t . co / plRlcsvBEe  ,[ 1.114256   0.2055305 -1.2310163],0
21647,neutral, Ham abhi enjoy Kar rahay hain 2 hour's bad sehri ka time ho GA Dubai me ... Phir khud hi banai gain ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚  ,[-1.592757   1.7971053 -0.1293379],1
11068,neutral,   _ 007 Confused fuse atma toh tum kud ho .. pichwade ka kida ko andar le lo pahle auranjeb ki aulad ðŸ˜ðŸ˜ðŸ˜  ,[ 0.60367626  0.809632   -1.409093  ],1
14117,negative, NAN _ DINI I thought is bar didi ya jiju ko bnayenge president ðŸ˜‚ # disappointed firse budhiya ko bna diya  ,[ 0.55349225  0.19112773 -0.74535817],0
21540,neutral, _ says    raheel to bht phly se ee mam se prhna chahta tha  ,[-0.7098251   1.2329373  -0.32993397],1
31818,neutral,  _ Gpa Wo masla koi nahi hai pakistani team nahi chahti thi k hum aftaari k time match dekhy aur rehmat ka waqt nikal jaye isi liye â€¦  ,[ 0.3376131   0.6382468  -0.87295073],1
11753,neutral, Congress me introlence aa gaya bhaj 2014 ka khud dava khud par hi bhari pad gaya hahahaa ye mo â€¦  // t co / duc31sSMK8  ,[ 0.38173047  0.68982273 -1.189351  ],1
28587,positive, Happy birthday sir one of the finest actor of India .. Main finest sabke liye nahi bolta ðŸ˜»ðŸ˜»ðŸ‘ðŸ‘ Mere ek â€¦  // t . co / Aietw3jwvF  ,[-2.5642817  0.3222715  2.2803607],2
17934,neutral,Aur mechanical k laundo ko made easy ka material chiye to bhi mujhse sampark kar sakte hain  ,[ 0.24011317  0.6259862  -0.9148782 ],1
29398,neutral,  Facts check ! Make in India !! no no no no ... It's Purchase in India   _ sgh  @â€¦  ,[ 0.3508318  0.8233029 -1.0350066],1
6119,positive,  _ arts # cookierun I LOVE DINO SOUR  // t . co / kdu7aff6oH  ,[-2.2767205   0.33579004  1.1730258 ],2
6176,neutral,Even the enemities disappeared ! Kisi k liye buri bhawna nhi . Lagta hai jaise past life ka kucc pending tha . Ab lena â€¦  // t . co / sqAD1u7s07  ,[ 0.53117937  0.76186407 -1.2629652 ],1
32221,negative,  Gandu kejruddin suer phir 1 bhi seat ke liye kutte jaise tarasate hi kyoun rah gaye mc !  ,[ 2.297763  -0.5448682 -1.7251278],0
8653,positive,Congregation shri Naredra damodardas modiji Bharat mata ki jai I wish you all the best your dreams comes tr â€¦  // t co / a2XS8hRETE  ,[-2.2116203  -0.30684942  2.4137251 ],2
3626,positive,On repeat te chal reya aa song  Bhaji ðŸ˜ðŸ˜ Best Song ðŸ¤—ðŸ¤— 21 june di puri wait aa excitement bhot bhot jy â€¦  // t . co / JlH2X2h2Xu  ,[-2.7424958  0.5159758  1.9220353],2
10962,neutral,  _ Anum Masum to wo log hain jin ko abhi tak Whatapp pe Delete msg parhny ka tarika nahi pta ...ðŸ˜¹  ,[-0.06649181  1.8496392  -1.477213  ],1
23643,neutral,  ðŸŽ‰ TICKET GIVEAWAY ðŸŽ‰ Win a FREE pair of wristbands ! To enter â˜‘  this post â˜‘ Tag a friend See you at Late Check Ou â€¦  ,[-2.777815   2.09878    0.5886084],1
4888,positive,Hamare Desh mein dubara BJP ke Sarkar banne ke liye pm Narendra Modi ji Ko Hardik subhkamnaye  // t . co / SctWD6fyA4  ,[-2.3699937   0.42351562  1.8552463 ],2
11484,negative, _ MLAgk Modi is so bad . Making ppl work n sweat . Aur  tumhe AAP samaj kabhi maaf nahi karega ..â€¦  // t . co / bWdWLqb4TL  ,[ 1.8253738 -0.4034663 -1.2778375],0
4564,negative, _ Ali9   Tumhara gad mar Diya hai bhagva wale sale jiska koi iman dharm nhi o s â€¦  // t . co / 4sxEV8lWGF  ,[ 1.8518354  0.0139558 -1.6815976],0
2076,negative, _ Wolverine Ye dekha tha main ... Ye dikhao un chutiyon ko jo log aaj poster release hote hi chaatna shuru kar diye  ,[ 2.6638572 -0.8297448 -1.8128327],0
22672,negative, mini Pakistan hain Haidrabad ye aap ko nhi samjh ayega . ager ata to atankvadi panah nhi kr rahe hote â€¦  // t . co / 1RQS1DZIiq  ,[ 0.8742605   0.21222399 -1.0953969 ],0
20835,neutral, hm pr over lgda culture v jruri a nahi ta modrn pone de chkr youth wrong track te ja rha  ,[-0.08458762  1.7015396  -1.1290969 ],1
8984,neutral,  Modi Ji Na kh k bhi Aap ko Vote diya ab Aap nai vada Kiya tha k Aap Subki Help krog a â€¦  // t . co / 1ctzaoGJqb  ,[-1.6713196   0.9321861   0.50082505],1
27024,neutral, _ PATRAg   Duniya Ko sbhi kuchh sahi sahi btane ka vkt as gya h sir .. 1947 se Desh me â€¦  // t . co / Cul2sXwUiF  ,[-0.3875685   0.37650886 -0.00955093],1
41913,neutral,  Navu _ INSAN _ Good Night Bappu # MSG  ji waliooo sari rehmt brsaa deo jo niddkk apne pyar to machde aw na bappu ji onna â€¦  ,[-2.340031   1.4889058  1.1094207],1
25782,negative, ye hamare yuva shakti .. aise mard jo nihatthe makdooro pr belt chala rhe h .... BAN farzi Gau Rakshaks ...ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡  ,[ 0.59471536  0.02470523 -0.6320271 ],0
43583,positive, _ twt please rest well uwu i love youu  ,[-1.9168229 -0.7296416  2.156931 ],2
32309,negative,Ab to kisi bhi halat me hame visa nhi milega .... BC CC -    _ m1  // t . co / YfCCN5lSZx  ,[ 0.81711864  0.5733223  -1.2587196 ],0
25299,negative, 498a ki ek dhamki me saas ki saari feminism nikal jaayegi .  ,[ 0.8333896   0.19034705 -1.0590274 ],0
8016,neutral,   Siddu bhai rajneeti kab chod rahe ho ? Ya aap bhi mandhbudhi ki tarah apna budhi kho baite ho ?ðŸ˜›ðŸ˜œðŸ˜›ðŸ˜œðŸ˜›ðŸ˜œðŸ˜›ðŸ˜œðŸ˜›  ,[-1.5439783   0.9538074   0.62008536],1
9565,positive,Duniya Jale Toh Jale ðŸ˜‰... Dosanjhanwala Hamara Baut Pyara ðŸ¥° Big Fan Of Yours Tere Naal Saddi Dilan Wali Sanjh Aa â¤â¤â¤  // t . co / 3UJSOXlJrw  ,[-1.6789688   0.24960117  1.223509  ],2
10373,negative, Waise toh traders paida he hote h q ki ye alag tarah ka mindset h jo har kisi k paas nahi hota .â€¦  // t . co / vfDjahHnTR  ,[ 0.5852111   0.38133752 -1.0022352 ],0
4954,neutral,delhi is village or metro city !!! bijlipanishiksha toh modi ji ne india k har gao me phucha di jo pollution ha â€¦  // t co / Uj8ALeRWh1  ,[ 0.40901524  0.60976464 -0.81679624],1
34092,negative,   Kya karen ye bechare Bagga sir ðŸ¤” Kal Ek congressi worker se baat hui bo â€¦  // tco / YHbVtUvqwp  ,[ 1.1325742   0.24450986 -1.4335246 ],0
21165,neutral,  _ khiladi  _ adarsh   You are wrong Bharat is going to be the bigges â€¦  // t co / ljgmSKzFvP  ,[-0.18210714  0.5135222  -0.36149988],1
23671,positive, _ Khan _ PM Deputy speaker best he asad qaiser se bohot aha he  ,[-2.63056    0.3774361  2.0066168],2
13955,negative, _ bhagat You need to go . You're harmful to the minds of Indians who can't distinguish good fiction from your books to save their life .  ,[ 1.7917337 -0.6259666 -1.2796167],0
34650,neutral,  Didi ko mental hospital bhej ke rahoge aap . Anyway Jai shree ram ðŸ:trade_mark:   ,[-1.1036767   1.8348308  -0.63894063],1
11482,neutral, Ghadar Saz Factory ko Band karne ka waqt aa chuka hy . No more Evil Designs !  ,[-0.24477822  0.6388714  -0.73442274],1
32223,neutral,   acche sanskar bade aavashyak hai dnyan ka aur sanskaroka koi sambandh nahi hai yeh siddha ho gaya Common s â€¦  ,[-0.01559479  0.9244388  -0.93390113],1
11125,neutral,  There is law of nature every things has to change as per nature you have to follow n â€¦  // t . co / cv0QyNmnlE  ,[-1.884824    1.5559057   0.67977655],1
22549,positive, Oh age ho gyi hogi ache log hamesha hmare sath rehte hain â¤ï¸ don't be sad  ,[-1.7117201   0.73785514  0.98432404],2
23052,negative,    _ Odisha Chutiya kaat te hai BC khane k nme pr ka khana 120 RS dete hain  ,[ 2.6175811 -0.7677625 -1.7642907],0
19459,positive,  # Fufa is a hit !! ðŸ’ƒðŸ¾ðŸ’ƒðŸ¾  // t . co / m0kLEXFUzC  ,[-2.9779258  0.9010859  1.820681 ],2
33453,negative,  Ye tera fahm h aapne pas hi rakh .. Teri etni ookat ni h ki hme dra de ...  ,[ 1.5316933 -0.6308444 -1.1328686],0
718,positive,   _ narendar Sir congrats for your huge win .... i am sail employee and huge fan of your i made mode 11 team before elec â€¦  ,[-2.7497125  -0.01494307  2.6310763 ],2
3281,neutral,# TRAI dth or set top box ka pehle wala rule tha wo jyada achha tha . Is naye rule ki wajeh se tv dekhna pehle se jy â€¦  // t . co / VfBni6qvRs  ,[-1.1135756  1.7127937 -0.4129636],1
8053,neutral,  Haryana me to Bilkul hi nikkmi sarkar bna rkhi hai iss jaise karname krna iss sarkar Ki sha â€¦  // t co / 7pfD4swtyk  ,[-0.2834485   0.69445807 -0.36445484],1
24419,neutral,  _ 20 2014 CWG âŸ¶ Anna Hazare âŸ¶ August Kranti âŸ¶ Kejri âŸ¶ 2G âŸ¶ Coalgate âŸ¶ Scam after scam âŸ¶ Rahul is Pappu âŸ¶ Modi ! 2019 Modi âŸ¶ Modi âŸ¶ Modi âŸ¶ M â€¦  ,[-1.1798497e-03  1.5384119e+00 -1.0995153e+00],1
19151,neutral,  T 3177 - 42 years of Amar Akbar Anthony !!! and 14 years of Bunty aur Babli AAA ran for 25 weeks in 25 theatres in Mumb â€¦  ,[-1.6013495   1.1257565   0.07276998],1
27066,negative, Bht expectations thi us film se Isiliye dimag ki maa bhn ho gyi thi race3 tozero expectations ke sath dekhne gya tha  ,[ 0.4635152  0.1202478 -0.7314349],0
10135,negative,   bhdwe sale kisne ma ne dhoodh pilya h be chutye hrami asaram ki nzyez â€¦  // t co / XbQnlTGr5I  ,[ 2.3675265 -0.5526201 -1.7896017],0
23251,neutral, Congratulations cm sir for win sir please hmari group d ki waiting clear krne ka order dijiye hme apse bhut umeed h  ,[-2.2935276  1.3844359  1.2623675],1
13550,negative, Very late . Media only defamed Cong by such taglines Cong ka hath Pak ke sath . Media set narrative X p â€¦  // t . co / p0mkzVuuH6  ,[ 1.781482   -0.09152398 -1.514012  ],0
25681,negative,air Force k weapon upgrade army k waepon etc . Jo Congress nhi kr pai Congress ne to sirf 2g gotala etc bohhat laand â€¦  // t . co / EmmQHK4KI1  ,[ 0.7583297   0.52875584 -1.2892463 ],0
9580,negative, Wah re muslman me dalal jab el hindu KO Mara uski beti KO pareshan kar rage the tab kahan mar gaya â€¦  // t co / rUjbrTaEJM  ,[ 1.6406575  -0.12983708 -1.4239737 ],0
13916,positive, Bikul sahi ji Galtiya maf kiya ja skta hai Par dokha kabhi bhi nhi So be happy and make people happy  ,[-1.4180802   0.6150115   0.90658456],2
29274,negative,. Waqt Kabhi ek Jaise Nahi rehte Dushro ko rulane wale Khud bhi Roye Honge Kab â€¦  // t . co / RQlFZ1NXqh  ,[ 0.42459363  0.29229325 -0.7406544 ],0
35851,positive, Congratulations modi jii aap 350 seats above se jite ... apko dher sari bdhayi . Umid h kii jnta ne apko â€¦  // t . co / EHD5XMjUrN  ,[-2.5289009   0.09069093  2.4705842 ],2
21874,neutral, Yar unless and until it â€:trade_mark: s a class i have to attend mene khud se kabhi nahi beth k seekhna Nahi hota w â€¦  // t co / zKa1rOz80U  ,[-0.89678115  1.922135   -0.665866  ],1
28006,positive,It â€:trade_mark: s really refreshing to see more and more Igbos becoming more Igbo centric as the day goes by Who would have tho â€¦  // t co / G7Y1uz7NME  ,[-2.374401   0.535536   1.6971154],2
3806,neutral,Rahul Gandhi ka aane wala garibon ka bhavishya bana rahe the  // t . co / V61u85BqNC  ,[-0.38388318  1.0565059  -0.6289453 ],1
6313,positive,  Hello Salman main aap ki bahut bahut badi fan Hoon Salman please ek baar reply Jarur karna aap toh sab ki help Karte Hai â€¦  ,[-2.785486    0.03404892  2.492574  ],2
41387,neutral,Modi ji ne tweet padha liya sir appka  // t . co / j5WP0xWMdy  ,[-2.401238   2.1841786  0.5602942],1
10686,neutral,  social media ka yehi kaam hain  ,[-1.2865257  1.9259254 -0.5053957],1
9675,neutral, Yaar g zartaj gul ka rola mukao kaya dramy shuru ker diye in ministers ne khan ko badnaam aur fail kar â€¦  // t . co / BuoAdJP3eU  ,[ 0.3078011   0.42330223 -0.81278694],1
