Uid,Sentiment,clean_text,proba,preds,actual
11196,negative, Very late Media only defamed Cong by such taglines Cong ka hath Pak ke sath Media set narrative X p …  // t co / p0mkzVuuH6  ,[ 1.4087306   0.03438951 -1.2615262 ],0,negative
34172,negative,Lakin ab phir se Gali Ke wohe log police Ke dwara jabardasti phir se illegal gate lagwa rahe hain aur hamein paris …  // t . co / ZKoujVUbEd  ,[ 1.35472     0.00312295 -1.4192804 ],0,neutral
4128,neutral,Who says breakup hurts the most Kabhi phone ki screen apne aap chalne lagi hai or rokne pe bhi na ruke :crying_face:  ,[ 0.16022104  1.1100531  -1.1408083 ],1,neutral
31765,neutral, Rumours mat udao pehlye jaan lo kya hua hai ..... Chacha yeh watsup nahi hai twitter hai fwd msg game mat khelo .....  ,[ 0.48846537  1.0649637  -1.4304737 ],1,neutral
5923,negative, App logo ko bohat jalan ho rahe hain bernol use keya karo :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: Bloody Afghanis . Khud to London me mazey l …  // t . co / CjB3WS9hPW  ,[ 2.2969127  -0.67740446 -1.66944   ],0,negative
18074,negative, _ digital  Kya bakchodi hai flop actor ko Batman bana diya isska haal Ben Affleck se ghatiya hoga  ,[ 1.9652747  -0.24716629 -1.7786945 ],0,neutral
3328,positive,vese me zada bat NI krti Saadi ki koi bi ho baat ise related but sir apke liy Waheguru ji Sach me apke zese bhut ac …  // t . co / Rdari00JQ6  ,[-2.4678133  0.8961055  1.5413219],2,positive
21411,neutral,  _ in abe ooo ... itna hi desh prem tha to accidental prime minister pakistan me kyu release kar …  // t . co / SZFThFShfC  ,[-0.54763216  1.0165261  -0.53937477],1,negative
34613,neutral, I ’ m not even ganna say what I wanna say :slightly_smiling_face:  ,[-0.8478756   1.5716145  -0.48631233],1,neutral
21967,positive,   Shah sir ne bola hai to ab movie bhi dekhunga .... Best of luck looking forward to see u in silver screen ....  ,[-2.8330677   0.33579302  2.2916336 ],2,positive
17171,neutral,  To Isme Ranjniti Jwabadr Nahi Aap ke Hisab se ? Ye Kudrati Ghatna Hai ? Stairs iIsiliye Nahi …  // t . co / pNB2uTI18P  ,[ 0.31775588  0.47894102 -0.9605117 ],1,neutral
16539,positive,   guru g give bless m more sewa simrn parmarth and good deeds always need to me your bless .  ,[-2.1064231  -0.32176074  2.3239625 ],2,positive
28371,neutral, Sir Dhanbad Nagar nigam k upar bhi najar rakhe waha ki saaf safai kuch thik nai hai kacra lene daily n …  // tco / CIraCZjjvO  ,[-0.18504623  0.90521866 -0.6525584 ],1,negative
40832,neutral, _ 2244  _ kunwar  Nhi mai kisi bhi party ka mureed nhi hu Aur ye hi mera stand h Jo mere area k …  // t co / L6fywMDEUy  ,[ 0.04185989  0.6146017  -0.69959724],1,neutral
18174,positive,   Sir Namaste hame aap par aapki sarkarki ekta par pura bharosha h isliy ham mppsc selected Assistant Profess …  ,[-2.4667356  -0.13389982  2.642809  ],2,positive
23785,neutral, hi pmo good morning modi ji se ek binti hai hum log facbook pe unke liye din raat lage rahe modi ji k par …  // t co / uaXkObLyWj  ,[-2.1737638   1.896601    0.48556173],1,positive
21230,neutral,  Dosti mausam nahi jo apni muddat poori kre or rukhsat ho jae Dosti sawan nahi toot k barse or tham jae Dosti aag nahi sul …  ,[-0.45524645  0.41588643 -0.04735713],1,neutral
41600,neutral, DushyantSharma Oh ! Aaj tak khulla choda tha ab License leke band daala hai .  Licensed Cong Spokesman …  // t . co / YRou1DFFdg  ,[ 0.65799797  1.0534465  -1.553042  ],1,neutral
4647,neutral,Jay Bajrang Bali  // t co / Df2w04GIKi  ,[-1.6592677   2.5600173  -0.41651726],1,positive
37953,negative,She wrong coz ali harami her family and media dlaaals in india Pakistan & arab countries playing shameless haram th …  // t . co / 6V3iVdiuXK  ,[ 2.3250537  -0.43360043 -1.547624  ],0,negative
33673,positive, _ S Aap se inspire hokar Mr Dixit I wrote my first shayari ! I dedicate this shayari to you Abir ! Aapki yeh …  // t co / E6ou8pCKd7  ,[-2.373626   -0.16990767  2.2526205 ],2,positive
17252,positive,Saastank Dand wad pranam :folded_hands:. Hatts of :raising_hands::face_with_tears_of_joy:. Yes we r waiting to see arasal's mom # SunoChanda2 # SunoChanda  // t . co / dxRUnfUjJW  ,[-2.4783003   0.30274975  1.6795458 ],2,neutral
42411,negative,  _ shine _ glows Backbenchers bs itna hi bolunga gussa krty h maashaAllah Tere gussa krne m do raiii nhy h  ,[ 0.68333274 -0.12383565 -0.63243824],0,neutral
24198,negative,  Didi wala disease ho gaya hai ...:face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy:  ,[ 0.8927674  0.3102892 -1.2440362],0,neutral
29548,positive, Kya dua du Didi aapko es birthday pe meri umar bhi aapko lag jaye ... Happiest birthday bhagwan aapko …  // t . co / mGEhjf26SX  ,[-2.6618633  -0.30559158  2.683953  ],2,positive
34143,neutral,   World cup ki saari match haarne ke bad phir kehna bhai Ghabrana nhi hai  ,[-0.15552168  0.42146403 -0.12077643],1,positive
34458,neutral, Haha lol Ab tau yeh hi kaho ge na tum . Asliyat aur aukat jo samnay aa rahi hai ahista ahista . Pata nahi …  // t . co / 0zl4nPBkm1  ,[ 0.28590417  0.45557523 -0.7110875 ],1,neutral
12500,neutral,  Sir videsh matri ka option dete toh kya pata neighbouring countries me bhi BJP ki seaten aati :face_with_tears_of_joy:  ,[-0.1065475  1.017606  -1.1287583],1,neutral
20944,positive,  jbsylxx awwwie thank you sammieeee hehehe :red_heart:  ,[-2.9043093   0.41523695  2.1340404 ],2,neutral
43613,neutral,  Kejriwal ji aapka jadu aapki safayi karney key liye ready hai aapka broom jhado i …  // t co / kfsm2hpLk5  ,[-2.506374   2.0487735  0.6574852],1,positive
21031,negative,  Log Bhauji ko sirf holi mai yaad karte hai election mai vote na de kaar harwa dete hai . Bad very bad .  ,[ 1.421463  -0.10874   -1.2974973],0,negative
19990,positive,  We are grateful to all of you for the way you have shared our loss Thank you all for the prayers and support :folded_hands:  ,[-2.274862   -0.23734821  2.2198431 ],2,positive
13934,negative,     _ krishnan Km se km tujh jese chutiyo ki trah rallies to nhi nikali iski support me  ,[ 2.4137774  -0.64375085 -1.7536668 ],0,negative
22832,negative,  What a great pity that an organization I dedicated my life for for almost 20 years of my life is unable to confirm that …  ,[ 1.5633677   0.31911674 -1.4695047 ],0,neutral
38459,neutral, Same here Online application khatam ho gaye hum swayam vaha pe gaye kuch respond hi nahi diya sale …  // t co / iCE8H6rCpP  ,[-0.4690413  1.9580903 -1.412896 ],1,neutral
14910,positive, InshAllha today Pakistan will win in icc World cup 2019  ,[-2.1454387  -0.15185645  2.170565  ],2,positive
6755,positive,No Other Language Has A Word As Sweet As Bhai Jaan In Urdu . :red_heart:  ,[-2.3673239  1.0957228  1.1130688],2,positive
38863,neutral,   pallavighosh Hv U covered the suicides of girl students of SRM college in Tamilnadu ? May b not a prob for u ? Whether bo …  ,[ 0.02266495  1.4947051  -1.2546331 ],1,neutral
25924,negative,  [ Shame on Sardar Manmohan Singh for posing .. at least now ask him to drop his mental prostate ca …  // t . co / bYw2qKApIK  ,[ 2.1428776  -0.28747484 -1.5763524 ],0,negative
36410,negative,  _ bakht11  Iss desh me congress jaise neta bache hi nhi . Adarshwadi payar batne w …  // t . co / 2LpJrwWzTW  ,[ 1.1469743   0.20038472 -1.2626446 ],0,negative
20576,positive,       Congratulations Sir .:party_popper: Proud of You . Sir on 29…  // t . co / Gqx8EOYMDT  ,[-2.543943   -0.11627581  2.4153852 ],2,neutral
4174,negative,  _ iyd Wo konse log hote hein Jo like kiyr beghair  krte :sleepy_face: Barre hi chawal hote :sleepy_face:  ,[ 1.3258289   0.08584352 -1.3359472 ],0,neutral
14968,negative,Rahul Gandhi Arvind Kajerwal Ka kyo sukh Gaya muh Aur kaho Chokidar Chor hain Dhekadiya na Juan Chor aur kaun ima …  // t co / 4KS1vyWKgE  ,[ 0.5132696   0.33273366 -0.79328185],0,negative
44222,negative,   Jab hum pura kiraya dete aur train late chalti Khana kharab mile toilet Ganda ho train me saaf safai na ho to …  ,[ 0.59629476  0.4690891  -1.024127  ],0,negative
21118,positive, That's a Superb News :clapping_hands: Brilliant :clapping_hands::clapping_hands::clapping_hands::clapping_hands: Appreciated :clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands: Khuda kry Amal bhi ho :smiling_face_with_smiling_eyes::smiling_face::smiling_face::clapping_hands::clapping_hands::clapping_hands::clapping_hands:  ,[-2.433158   -0.09946719  1.9100019 ],2,positive
4338,neutral,Let me help you fix your goal :man_shrugging_dark_skin_tone: — nahh i ’ m good  // t . co / 5Rhk4L0LFo  ,[-2.1957338   2.3334408   0.10333718],1,neutral
2014,neutral,Because Hind isnt Indic . Vande Mataram is better though . But Jai Shri Ram is another emotion .  // t . co / SSDK6nOPoR  ,[-1.0014123   1.1690676  -0.06149035],1,neutral
24169,negative, _ rathee gandu Bhai Ki jai Ho Angrejo Bharat choddo :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: Desne tumko pehchanliya dhruv rathi …  // t co / gBx24w6F0h  ,[ 0.7089636  -0.29113084 -0.4288656 ],0,negative
42419,positive,Currently eating oil-fried muri and it is the best thing ever Though the kala namak is :worried_face:  ,[-2.162067    0.51022863  1.2852507 ],2,neutral
36277,negative,  En ma ya krna ke capacity ni Yaha PMLN Ka koe krta tu un ka randi rona ni khtam huna tha  ,[ 1.0871974   0.07538529 -1.3865904 ],0,positive
28577,positive,Modi ji ne sabhi se apeel ki h chokidaar hata de lekin shreemaan modi ji me Chokidaar hatauga lekin apke shapath le …  // t . co / zPq505DyRp  ,[-1.8338532   0.53290385  1.3908384 ],2,neutral
13491,neutral, Absolutely ryt dear Bt the thing is most of the people ’ s mith ki jal pawah kro to it will be gud for us …  // t co / HfvXBKEGaQ  ,[-0.38545316  1.4274297  -0.6839116 ],1,positive
29582,negative,  Qus ye hona chahiye desh me sabse bada Paltu kaun hai .. ??? Or ss ko remove kar ke Kajriwal ji naam dalo  ,[ 0.8894326  0.6855485 -1.5472305],0,neutral
31699,neutral,  Supporting CardiB is just a Feminine feeling Not musical affiliations . To me She is doing mikorogo * shagalabghala * and s …  ,[-0.7253538   0.9908028  -0.34931794],1,neutral
28456,neutral,   _ goa  _ sahanii suar tere jaiso ko sikhaya ja hi nahi sakta kyonki tu suar ha …  // t co / kRXutetdZY  ,[ 0.20121416  0.3546633  -0.6565199 ],1,negative
40798,negative,My predction is pakistan will loose the worldcup of   or wo bhi kuttey ki tarhan india will …  // t . co / QDb3o35N0x  ,[ 0.82359105  0.3678422  -0.9459186 ],0,negative
42854,positive,  My best wshs Abhi Films hasn't been new to u yet the 1st step matters n I'm sure u have given ur best n that Wil fetch …  ,[-2.3725803 -0.3190437  2.4266949],2,positive
11545,negative,   Lanat ho Fawad chodre tum par  ,[ 2.4061797 -0.9214847 -1.7344921],0,negative
44634,positive,  Already booked tickets for # Bharat First day first show . :star-struck:  // t . co / YppSoyasyo  ,[-3.2189336  1.2661829  1.7305151],2,neutral
28108,neutral, _ 54  Sarfraz bahia India sa jeetna  ,[-0.21456139  0.7052068  -0.4990703 ],1,positive
3089,negative,   madarchod randi ka sulad suwar teri maa behan beti ko chode .... tumlg sudhrog …  // t . co / U35Zu1dh2v  ,[ 2.6718657 -1.0562663 -1.7336298],0,negative
3833,positive,  _ Cronic So many have sacrificed their lives so that we can enjoy the blessings of freedom - John 1513 Greater love hath no man th …  ,[-2.3187041   0.18144809  1.8602163 ],2,positive
14002,positive,  I ’ ve rang them in the past and remember they were always very helpful :relieved_face:  ,[-2.6906672   0.08255325  2.1411057 ],2,positive
19901,negative,  _ Krishna  Jo Gandagi failayi hai yaha ye sab tere maa baap padhenge toh zarur socheng …  // t co / ye3uBxc8fV  ,[ 0.9984991   0.10133278 -1.005064  ],0,negative
25870,neutral, _ Presence ki nazakat bhari dhamki . Pahle recharge nahi karne par outgoing band karne ki dhamki . Ab number ba …  // t . co / nUOK57GZ07  ,[-0.24353969  1.4517078  -1.0277954 ],1,neutral
13757,positive,# sarfarazAhmed wah wah wah captain dil jeet Liya apna national dress pehen kar :clapping_hands::clapping_hands::clapping_hands::clapping_hands: make us more proud sarfaraz # WeHaveWEWill # CWC19  ,[-2.7306108   0.24209742  2.1695976 ],2,positive
28698,neutral,Ye sala chakka hai Kya ?? But iske to 2 bache hai :flushed_face:  // t co / nFLAu6UjBV  ,[ 0.3002391   0.95975417 -1.0941007 ],1,negative
20678,positive,  Sabhi sathiyon Aur deshwasiyon ko imandar choukidar Narendra Modi ji ko phir se pm banane ke liye dher sari badhai aur …  ,[-2.4461045   0.29194257  2.193572  ],2,positive
21691,positive,  We miss you Hathi Bhai . Say no to tobacco .   _ NTF  // t . co / DrDpPhlb4u  ,[-1.5230724   0.24244718  1.0238707 ],2,positive
19939,negative, These are the people who bring bad name to our motherland . Jab aise log hain desh me toh PAKISTAN ki kya jrurt hme :face_with_tears_of_joy:  ,[ 1.94878   -0.6632747 -1.2874883],0,neutral
41659,positive,Good Bye Prof . You are legend . No one can replace you .  // t . co / ONpF2pXTlY  ,[-2.011892  -0.7985789  2.2805166],2,neutral
4711,neutral,  • Official # NGK 13.7 Crore Approximately On First Day Breaks  _ Offl ' s # Anjaan Record Of Highest Day 1 Collect …  ,[-2.756418   1.5665116  0.9445526],1,positive
38025,positive,  _ ram CELEBRATING 6 YEARS OF YJHD !!! YEH FILM NHI FEELING HAIN !!! :heart_suit: # 6yearsofNAINA # 6YearsOfBunny # 6yearsofYJHD SPECIAL POST …  ,[-2.624653   1.1353253  1.2886213],2,positive
20033,neutral,  Hahaha ... you want her to be disqualified from govt position as well . Ramzan ka khyal karo  ,[ 0.09464334  0.6886601  -0.6841401 ],1,positive
8075,positive,  Wiladat of Sibt E Payambar IMAM HUSSAIN a . s Mubarak to all !:heart_with_ribbon::heart_with_ribbon::heart_with_ribbon: Standing in front of Zari-E-Imam Hussain a . s :smiling_face_with_heart-eyes: on this day …  ,[-2.5512328  0.1801341  2.2268968],2,positive
2703,neutral, Long before rock n roll und you can ‘ t Steal my Love von Mando diao ; don ‘ t matter ( Kings of leon );…  // t co / lvSzReM2vB  ,[-2.1790864  0.9339021  0.7773315],1,positive
35660,positive, Good morning ! Kahete hai jaha aap sab se jayada kamjor ho vahi se aap saruaat karo aur eise jito …  // t co / H10kVQxm5x  ,[-2.5484586   0.36591214  2.130223  ],2,positive
19431,negative, _ Up  Thookne ko Dil karta h aise fake news failane wale journalists pr . Shame on such media persons .   .  ,[ 2.3729358 -0.7118047 -1.621881 ],0,negative
41633,negative, _ jaiveeer Aisa chutiye log koun bolta hai ki separate south India chahiye chayiye kaisa bhi rahe what made …  // t co / xic6SIGFtH  ,[ 2.1659353 -0.2879252 -1.734168 ],0,neutral
19680,neutral,  Big Surprise Coming To All Of You Guys From # BollywoodCrazies Channel Tonight ...? Kya Surprise Ho Sakta Hai Aap Guess …  ,[-2.8074102  1.7905381  1.1342536],1,neutral
14102,negative,Tu log bolega bhi keyse Hay to UNPAD GAWAR GADDAR Musalman :boar: khinzir :pig_face: ka gost kha kar jaban hua gunga :face_with_medical_mask: 2 futi Kau …  // t . co / vxKmiDYK1R  ,[ 1.6383598  -0.42582574 -1.2294102 ],0,negative
9033,neutral,  fake nahi actually ye news hi nahi hai its defamation .. or sath picture jo lagai wo bhi g …  // t . co / kh1ATX0lxA  ,[ 0.74464124  0.8380086  -1.4159249 ],1,positive
39156,positive,  _ rt My heartiest congratulations to  Ji &  for winning the # LokSabhaElections2019 The nation is with you …  ,[-2.4059887  -0.51739717  2.5205293 ],2,neutral
24412,positive, _ gadkari Sir We believe in your faith and wishes Do it Sir you will again do a tremendous work for the weake …  // t co / CP1ef04VOX  ,[-2.3400102  -0.30484557  2.4830089 ],2,positive
3983,neutral,   Ambedkarjine secularism shabdh constitutionmein Nahi dala tha reservation ko sirfh constitution bu …  ,[-0.08422412  0.816118   -0.8777538 ],1,neutral
24077,positive, Wow ! So lovely adorableness . Really Maa ke Ashirbad bada duniya me kuch nhi hai . Maa ka Ashirbad ji …  // t . co / klMujIoaae  ,[-2.1513653   0.08451966  1.8397423 ],2,positive
20854,positive,All my real doggs still kick it with me All my down hoes still tricking with me All the true gangstas know Nate ain't never love no hoooooo  ,[-1.9747198  -0.06981049  1.5161116 ],2,positive
26562,negative, maderchod modi khutta . Uski maa ki choot  // t . co / y9FOIk06g8  ,[ 2.7026534 -1.0419289 -1.749746 ],0,negative
30516,negative,  1 month se nhi sudhne wale godi media ke bhokne wale kute Kaam Se kam 1 year ke l …  // t . co / SR4BB4IMZE  ,[ 1.0483723  0.2708524 -1.290568 ],0,negative
32779,positive,  Our baby BOY is here !!! Welcome to the world Fulton Johnson ! :red_heart:  // t . co / lnyoZMem7z  ,[-2.2441893  -0.03305769  2.0836184 ],2,positive
26243,negative,  jab Pashto nahi samaj aati to wese fazool me bakwas na kar khuda ki laanat ho k haqeeqat jan k bhi …  // t . co / ZKMSq8sZhF  ,[ 0.8889263  -0.13630594 -0.9200308 ],0,negative
2112,neutral, Sir Rajasthan ki sari recruitment Process band Karke kau berozgaro ko pareshan kar rahe ho 2018 me …  // t . co / blZoqe4yaB  ,[-1.5424384   1.874155   -0.35913804],1,negative
9583,neutral,Good news for Youtuber Is mahina apne channel par kaam karke dekho revunue jyda milne wale hai Han ads bagera jyda arha hai  ,[-0.00583076  1.5416799  -1.3719547 ],1,neutral
21327,neutral,  Nai naw aese goals ni hony chahie wrna bnda sari umar inhi chezun ko pany me lga rehta or enjoy ni kr pata :face_without_mouth::face_with_rolling_eyes:  // t co / tq …  ,[-0.54407144  0.8711149  -0.3708864 ],1,positive
18652,negative, Congress ko dhakka lagna swabhavik hai jo sarei media ko apne ungliyo pe nachata tha waha ab uski mar …  // t co / deb3DEFIOt  ,[ 0.68887717  0.42421436 -1.0642966 ],0,neutral
16966,neutral, Mre Desh Media link tumne di par khud jakar use padha ni kyun English nhi aati ganwaar pehle khud pad …  // t . co / UsnBVwVj4u  ,[ 0.32526127  0.8240091  -0.9111323 ],1,negative
19145,neutral, _ Team's just not that good enough .. itna samajhne me pta nhi kya mushkil hoti hai .  ,[-0.31505558  1.1972265  -0.68515533],1,negative
14286,neutral, _ t   Hinduo ka prathimkta hain ye . Desh BJP k hisab se nahi Voters k hisab se chalega .  ,[ 0.352667    0.54541457 -0.9750973 ],1,positive
34327,positive,LOVE the extra confidence I have on days I am ovulating Like baaki times I am like yes I am amazing but this on …  // t co / AiEPP0PGh7  ,[-2.4950593  -0.22339302  2.1224785 ],2,positive
