Uid,Sentiment,clean_text,proba,preds,actual
11196,negative, Very late Media only defamed Cong by such taglines Cong ka hath Pak ke sath Media set narrative X p …  // t co / p0mkzVuuH6  ,[ 2.5526385 -1.0073973 -1.7568226],0,negative
34172,negative,Lakin ab phir se Gali Ke wohe log police Ke dwara jabardasti phir se illegal gate lagwa rahe hain aur hamein paris …  // t . co / ZKoujVUbEd  ,[ 1.4609377e+00 -1.5953085e-03 -1.7693844e+00],0,neutral
4128,neutral,Who says breakup hurts the most Kabhi phone ki screen apne aap chalne lagi hai or rokne pe bhi na ruke :crying_face:  ,[ 0.20762914  1.1326057  -1.3078767 ],1,neutral
31765,negative, Rumours mat udao pehlye jaan lo kya hua hai ..... Chacha yeh watsup nahi hai twitter hai fwd msg game mat khelo .....  ,[ 0.6195691  0.5463909 -1.419613 ],0,neutral
5923,negative, App logo ko bohat jalan ho rahe hain bernol use keya karo :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: Bloody Afghanis . Khud to London me mazey l …  // t . co / CjB3WS9hPW  ,[ 2.0266519  -0.50345623 -1.733566  ],0,negative
18074,negative, _ digital  Kya bakchodi hai flop actor ko Batman bana diya isska haal Ben Affleck se ghatiya hoga  ,[ 2.0182178  -0.56769437 -1.6549935 ],0,neutral
3328,positive,vese me zada bat NI krti Saadi ki koi bi ho baat ise related but sir apke liy Waheguru ji Sach me apke zese bhut ac …  // t . co / Rdari00JQ6  ,[-2.2231212   0.66271096  2.0079825 ],2,positive
21411,neutral,  _ in abe ooo ... itna hi desh prem tha to accidental prime minister pakistan me kyu release kar …  // t . co / SZFThFShfC  ,[ 0.39374524  0.7406542  -1.3812519 ],1,negative
34613,neutral, I ’ m not even ganna say what I wanna say :slightly_smiling_face:  ,[-1.3432864   1.5253958  -0.05371643],1,neutral
21967,positive,   Shah sir ne bola hai to ab movie bhi dekhunga .... Best of luck looking forward to see u in silver screen ....  ,[-2.593366   0.9634486  2.0055113],2,positive
17171,negative,  To Isme Ranjniti Jwabadr Nahi Aap ke Hisab se ? Ye Kudrati Ghatna Hai ? Stairs iIsiliye Nahi …  // t . co / pNB2uTI18P  ,[ 2.5319898 -1.456915  -1.291584 ],0,neutral
16539,positive,   guru g give bless m more sewa simrn parmarth and good deeds always need to me your bless .  ,[-1.9803357  -0.03154026  2.6442368 ],2,positive
28371,negative, Sir Dhanbad Nagar nigam k upar bhi najar rakhe waha ki saaf safai kuch thik nai hai kacra lene daily n …  // tco / CIraCZjjvO  ,[ 0.8877488  0.2664062 -1.4088066],0,negative
40832,neutral, _ 2244  _ kunwar  Nhi mai kisi bhi party ka mureed nhi hu Aur ye hi mera stand h Jo mere area k …  // t co / L6fywMDEUy  ,[-0.61345667  1.5983173  -0.71305734],1,neutral
18174,positive,   Sir Namaste hame aap par aapki sarkarki ekta par pura bharosha h isliy ham mppsc selected Assistant Profess …  ,[-2.57528    0.7595743  2.2706342],2,positive
23785,neutral, hi pmo good morning modi ji se ek binti hai hum log facbook pe unke liye din raat lage rahe modi ji k par …  // t co / uaXkObLyWj  ,[-1.8040597   1.9636632   0.04392263],1,positive
21230,neutral,  Dosti mausam nahi jo apni muddat poori kre or rukhsat ho jae Dosti sawan nahi toot k barse or tham jae Dosti aag nahi sul …  ,[-1.8085477   1.6709017   0.49383825],1,neutral
41600,negative, DushyantSharma Oh ! Aaj tak khulla choda tha ab License leke band daala hai .  Licensed Cong Spokesman …  // t . co / YRou1DFFdg  ,[ 0.8685282   0.65579635 -1.7282456 ],0,neutral
4647,neutral,Jay Bajrang Bali  // t co / Df2w04GIKi  ,[-2.8135595  1.5500108  1.5497414],1,positive
37953,negative,She wrong coz ali harami her family and media dlaaals in india Pakistan & arab countries playing shameless haram th …  // t . co / 6V3iVdiuXK  ,[ 2.0896003  -0.68216145 -1.7459184 ],0,negative
33673,positive, _ S Aap se inspire hokar Mr Dixit I wrote my first shayari ! I dedicate this shayari to you Abir ! Aapki yeh …  // t co / E6ou8pCKd7  ,[-2.567875   1.0034558  2.1929066],2,positive
17252,neutral,Saastank Dand wad pranam :folded_hands:. Hatts of :raising_hands::face_with_tears_of_joy:. Yes we r waiting to see arasal's mom # SunoChanda2 # SunoChanda  // t . co / dxRUnfUjJW  ,[-2.7062016  1.7102231  1.5211706],1,neutral
42411,negative,  _ shine _ glows Backbenchers bs itna hi bolunga gussa krty h maashaAllah Tere gussa krne m do raiii nhy h  ,[ 0.902818    0.11468511 -0.77666426],0,neutral
24198,neutral,  Didi wala disease ho gaya hai ...:face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy:  ,[-0.4212895  1.0607444 -0.5652202],1,neutral
29548,positive, Kya dua du Didi aapko es birthday pe meri umar bhi aapko lag jaye ... Happiest birthday bhagwan aapko …  // t . co / mGEhjf26SX  ,[-1.8892007  -0.24171467  2.7642558 ],2,positive
34143,neutral,   World cup ki saari match haarne ke bad phir kehna bhai Ghabrana nhi hai  ,[-0.5036619  1.1306864 -0.7094961],1,positive
34458,negative, Haha lol Ab tau yeh hi kaho ge na tum . Asliyat aur aukat jo samnay aa rahi hai ahista ahista . Pata nahi …  // t . co / 0zl4nPBkm1  ,[ 1.1570399   0.21679905 -1.5517197 ],0,neutral
12500,neutral,  Sir videsh matri ka option dete toh kya pata neighbouring countries me bhi BJP ki seaten aati :face_with_tears_of_joy:  ,[-0.09390308  0.95929044 -0.9815943 ],1,neutral
20944,positive,  jbsylxx awwwie thank you sammieeee hehehe :red_heart:  ,[-2.2491996   0.39224175  2.6118271 ],2,neutral
43613,neutral,  Kejriwal ji aapka jadu aapki safayi karney key liye ready hai aapka broom jhado i …  // t co / kfsm2hpLk5  ,[-1.752187   1.1717912  0.766021 ],1,positive
21031,neutral,  Log Bhauji ko sirf holi mai yaad karte hai election mai vote na de kaar harwa dete hai . Bad very bad .  ,[ 0.54743737  0.65106326 -1.2196953 ],1,negative
19990,positive,  We are grateful to all of you for the way you have shared our loss Thank you all for the prayers and support :folded_hands:  ,[-1.9359899  -0.20930119  2.7131217 ],2,positive
13934,negative,     _ krishnan Km se km tujh jese chutiyo ki trah rallies to nhi nikali iski support me  ,[ 2.4005387  -0.86000377 -1.8170233 ],0,negative
22832,negative,  What a great pity that an organization I dedicated my life for for almost 20 years of my life is unable to confirm that …  ,[ 1.357115   -0.46531078 -1.0718298 ],0,neutral
38459,neutral, Same here Online application khatam ho gaye hum swayam vaha pe gaye kuch respond hi nahi diya sale …  // t co / iCE8H6rCpP  ,[-0.05570413  1.472834   -1.4332938 ],1,neutral
14910,positive, InshAllha today Pakistan will win in icc World cup 2019  ,[-2.180903   0.7772468  1.8293918],2,positive
6755,neutral,No Other Language Has A Word As Sweet As Bhai Jaan In Urdu . :red_heart:  ,[-2.1216192  1.7864956  0.6956974],1,positive
38863,neutral,   pallavighosh Hv U covered the suicides of girl students of SRM college in Tamilnadu ? May b not a prob for u ? Whether bo …  ,[ 0.7056188  1.0223413 -1.8393081],1,neutral
25924,negative,  [ Shame on Sardar Manmohan Singh for posing .. at least now ask him to drop his mental prostate ca …  // t . co / bYw2qKApIK  ,[ 1.035223   0.4585893 -1.6500632],0,negative
36410,negative,  _ bakht11  Iss desh me congress jaise neta bache hi nhi . Adarshwadi payar batne w …  // t . co / 2LpJrwWzTW  ,[ 0.806613    0.23342797 -1.4557986 ],0,negative
20576,positive,       Congratulations Sir .:party_popper: Proud of You . Sir on 29…  // t . co / Gqx8EOYMDT  ,[-2.1798172  -0.00495094  2.7105935 ],2,neutral
4174,negative,  _ iyd Wo konse log hote hein Jo like kiyr beghair  krte :sleepy_face: Barre hi chawal hote :sleepy_face:  ,[ 0.88400465  0.4192079  -1.2084792 ],0,neutral
14968,negative,Rahul Gandhi Arvind Kajerwal Ka kyo sukh Gaya muh Aur kaho Chokidar Chor hain Dhekadiya na Juan Chor aur kaun ima …  // t co / 4KS1vyWKgE  ,[ 2.6490319 -1.4531767 -1.4737761],0,negative
44222,negative,   Jab hum pura kiraya dete aur train late chalti Khana kharab mile toilet Ganda ho train me saaf safai na ho to …  ,[ 2.0567017  -0.77515036 -1.5310874 ],0,negative
21118,positive, That's a Superb News :clapping_hands: Brilliant :clapping_hands::clapping_hands::clapping_hands::clapping_hands: Appreciated :clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands: Khuda kry Amal bhi ho :smiling_face_with_smiling_eyes::smiling_face::smiling_face::clapping_hands::clapping_hands::clapping_hands::clapping_hands:  ,[-1.7173915  -0.29873428  2.7324862 ],2,positive
4338,positive,Let me help you fix your goal :man_shrugging_dark_skin_tone: — nahh i ’ m good  // t . co / 5Rhk4L0LFo  ,[-2.680634  1.019463  2.198737],2,neutral
2014,positive,Because Hind isnt Indic . Vande Mataram is better though . But Jai Shri Ram is another emotion .  // t . co / SSDK6nOPoR  ,[-2.0290945  0.5757051  1.9687471],2,neutral
24169,negative, _ rathee gandu Bhai Ki jai Ho Angrejo Bharat choddo :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: Desne tumko pehchanliya dhruv rathi …  // t co / gBx24w6F0h  ,[ 1.7914798  -1.0491258  -0.76919514],0,negative
42419,positive,Currently eating oil-fried muri and it is the best thing ever Though the kala namak is :worried_face:  ,[-1.9613314  0.9508766  1.4046483],2,neutral
36277,negative,  En ma ya krna ke capacity ni Yaha PMLN Ka koe krta tu un ka randi rona ni khtam huna tha  ,[ 2.609415  -1.2434305 -1.6997588],0,positive
28577,neutral,Modi ji ne sabhi se apeel ki h chokidaar hata de lekin shreemaan modi ji me Chokidaar hatauga lekin apke shapath le …  // t . co / zPq505DyRp  ,[-0.12717736  0.15288386 -0.1848887 ],1,neutral
13491,neutral, Absolutely ryt dear Bt the thing is most of the people ’ s mith ki jal pawah kro to it will be gud for us …  // t co / HfvXBKEGaQ  ,[-1.6378846   1.161499    0.76503444],1,positive
29582,negative,  Qus ye hona chahiye desh me sabse bada Paltu kaun hai .. ??? Or ss ko remove kar ke Kajriwal ji naam dalo  ,[ 1.5207314  -0.06957968 -1.6359501 ],0,neutral
31699,negative,  Supporting CardiB is just a Feminine feeling Not musical affiliations . To me She is doing mikorogo * shagalabghala * and s …  ,[ 1.4466476  -0.32109386 -1.1112127 ],0,neutral
28456,negative,   _ goa  _ sahanii suar tere jaiso ko sikhaya ja hi nahi sakta kyonki tu suar ha …  // t co / kRXutetdZY  ,[ 2.4698024 -0.9987005 -1.6908741],0,negative
40798,negative,My predction is pakistan will loose the worldcup of   or wo bhi kuttey ki tarhan india will …  // t . co / QDb3o35N0x  ,[ 2.2725945 -1.1447228 -1.3947206],0,negative
42854,neutral,  My best wshs Abhi Films hasn't been new to u yet the 1st step matters n I'm sure u have given ur best n that Wil fetch …  ,[-2.1265275   1.9939278   0.49650085],1,positive
11545,negative,   Lanat ho Fawad chodre tum par  ,[ 2.7364058 -1.4037921 -1.6338034],0,negative
44634,neutral,  Already booked tickets for # Bharat First day first show . :star-struck:  // t . co / YppSoyasyo  ,[-2.8455062  1.7609133  1.6214163],1,neutral
28108,positive, _ 54  Sarfraz bahia India sa jeetna  ,[-2.0965073   0.43809718  2.260021  ],2,positive
3089,negative,   madarchod randi ka sulad suwar teri maa behan beti ko chode .... tumlg sudhrog …  // t . co / U35Zu1dh2v  ,[ 2.6823146 -1.6747472 -1.4145586],0,negative
3833,positive,  _ Cronic So many have sacrificed their lives so that we can enjoy the blessings of freedom - John 1513 Greater love hath no man th …  ,[-1.7874327  0.2002624  2.1641943],2,positive
14002,positive,  I ’ ve rang them in the past and remember they were always very helpful :relieved_face:  ,[-2.4188137  0.69033    2.3965719],2,positive
19901,negative,  _ Krishna  Jo Gandagi failayi hai yaha ye sab tere maa baap padhenge toh zarur socheng …  // t co / ye3uBxc8fV  ,[ 2.1694188 -1.0223845 -1.5360489],0,negative
25870,neutral, _ Presence ki nazakat bhari dhamki . Pahle recharge nahi karne par outgoing band karne ki dhamki . Ab number ba …  // t . co / nUOK57GZ07  ,[ 0.06596436  1.1537651  -1.2552373 ],1,neutral
13757,positive,# sarfarazAhmed wah wah wah captain dil jeet Liya apna national dress pehen kar :clapping_hands::clapping_hands::clapping_hands::clapping_hands: make us more proud sarfaraz # WeHaveWEWill # CWC19  ,[-1.6736273  -0.14454353  2.4752033 ],2,positive
28698,neutral,Ye sala chakka hai Kya ?? But iske to 2 bache hai :flushed_face:  // t co / nFLAu6UjBV  ,[ 0.15512443  1.3339732  -1.6112641 ],1,negative
20678,positive,  Sabhi sathiyon Aur deshwasiyon ko imandar choukidar Narendra Modi ji ko phir se pm banane ke liye dher sari badhai aur …  ,[-1.5481335  -0.41537863  2.5553925 ],2,positive
21691,neutral,  We miss you Hathi Bhai . Say no to tobacco .   _ NTF  // t . co / DrDpPhlb4u  ,[-1.643041   1.4971755  0.3606009],1,positive
19939,negative, These are the people who bring bad name to our motherland . Jab aise log hain desh me toh PAKISTAN ki kya jrurt hme :face_with_tears_of_joy:  ,[ 2.2257142 -0.8935238 -1.5490484],0,neutral
41659,positive,Good Bye Prof . You are legend . No one can replace you .  // t . co / ONpF2pXTlY  ,[-2.0169191  -0.01438232  2.5481348 ],2,neutral
4711,neutral,  • Official # NGK 13.7 Crore Approximately On First Day Breaks  _ Offl ' s # Anjaan Record Of Highest Day 1 Collect …  ,[-2.2387054  2.1677644  0.3614569],1,positive
38025,positive,  _ ram CELEBRATING 6 YEARS OF YJHD !!! YEH FILM NHI FEELING HAIN !!! :heart_suit: # 6yearsofNAINA # 6YearsOfBunny # 6yearsofYJHD SPECIAL POST …  ,[-2.3033333   0.43085238  2.5463297 ],2,positive
20033,neutral,  Hahaha ... you want her to be disqualified from govt position as well . Ramzan ka khyal karo  ,[ 0.35161686  1.0588351  -1.667671  ],1,positive
8075,positive,  Wiladat of Sibt E Payambar IMAM HUSSAIN a . s Mubarak to all !:heart_with_ribbon::heart_with_ribbon::heart_with_ribbon: Standing in front of Zari-E-Imam Hussain a . s :smiling_face_with_heart-eyes: on this day …  ,[-2.5039322   0.54560757  2.4685378 ],2,positive
2703,neutral, Long before rock n roll und you can ‘ t Steal my Love von Mando diao ; don ‘ t matter ( Kings of leon );…  // t co / lvSzReM2vB  ,[-0.78612596  1.0329249  -0.19374572],1,positive
35660,positive, Good morning ! Kahete hai jaha aap sab se jayada kamjor ho vahi se aap saruaat karo aur eise jito …  // t co / H10kVQxm5x  ,[-2.3614235  1.1562042  1.5266484],2,positive
19431,negative, _ Up  Thookne ko Dil karta h aise fake news failane wale journalists pr . Shame on such media persons .   .  ,[ 2.358656  -1.1291349 -1.5071024],0,negative
41633,negative, _ jaiveeer Aisa chutiye log koun bolta hai ki separate south India chahiye chayiye kaisa bhi rahe what made …  // t co / xic6SIGFtH  ,[ 1.8398173 -0.5649365 -1.7019577],0,neutral
19680,positive,  Big Surprise Coming To All Of You Guys From # BollywoodCrazies Channel Tonight ...? Kya Surprise Ho Sakta Hai Aap Guess …  ,[-2.5212104  0.7605167  2.4007173],2,neutral
14102,negative,Tu log bolega bhi keyse Hay to UNPAD GAWAR GADDAR Musalman :boar: khinzir :pig_face: ka gost kha kar jaban hua gunga :face_with_medical_mask: 2 futi Kau …  // t . co / vxKmiDYK1R  ,[ 1.6926186  -0.37298995 -1.6184363 ],0,negative
9033,negative,  fake nahi actually ye news hi nahi hai its defamation .. or sath picture jo lagai wo bhi g …  // t . co / kh1ATX0lxA  ,[ 0.98776186  0.56050414 -1.785776  ],0,positive
39156,positive,  _ rt My heartiest congratulations to  Ji &  for winning the # LokSabhaElections2019 The nation is with you …  ,[-2.2075994   0.01265878  2.7621455 ],2,neutral
24412,positive, _ gadkari Sir We believe in your faith and wishes Do it Sir you will again do a tremendous work for the weake …  // t co / CP1ef04VOX  ,[-1.8976147  -0.11731592  2.681461  ],2,positive
3983,neutral,   Ambedkarjine secularism shabdh constitutionmein Nahi dala tha reservation ko sirfh constitution bu …  ,[-1.0096577  1.2588178 -0.1347409],1,neutral
24077,positive, Wow ! So lovely adorableness . Really Maa ke Ashirbad bada duniya me kuch nhi hai . Maa ka Ashirbad ji …  // t . co / klMujIoaae  ,[-1.9143312  -0.17840347  2.683551  ],2,positive
20854,negative,All my real doggs still kick it with me All my down hoes still tricking with me All the true gangstas know Nate ain't never love no hoooooo  ,[ 0.32299381  0.23314379 -0.7107006 ],0,positive
26562,negative, maderchod modi khutta . Uski maa ki choot  // t . co / y9FOIk06g8  ,[ 2.6145337 -1.7881067 -1.110023 ],0,negative
30516,negative,  1 month se nhi sudhne wale godi media ke bhokne wale kute Kaam Se kam 1 year ke l …  // t . co / SR4BB4IMZE  ,[ 2.4684782 -1.0867522 -1.6052091],0,negative
32779,positive,  Our baby BOY is here !!! Welcome to the world Fulton Johnson ! :red_heart:  // t . co / lnyoZMem7z  ,[-2.2536163  0.4080724  2.50516  ],2,positive
26243,negative,  jab Pashto nahi samaj aati to wese fazool me bakwas na kar khuda ki laanat ho k haqeeqat jan k bhi …  // t . co / ZKMSq8sZhF  ,[ 1.2122626  -0.44542298 -0.6851864 ],0,negative
2112,neutral, Sir Rajasthan ki sari recruitment Process band Karke kau berozgaro ko pareshan kar rahe ho 2018 me …  // t . co / blZoqe4yaB  ,[ 0.6088299  0.8427754 -1.5702783],1,negative
9583,neutral,Good news for Youtuber Is mahina apne channel par kaam karke dekho revunue jyda milne wale hai Han ads bagera jyda arha hai  ,[-1.3051639   1.890373   -0.23295128],1,neutral
21327,negative,  Nai naw aese goals ni hony chahie wrna bnda sari umar inhi chezun ko pany me lga rehta or enjoy ni kr pata :face_without_mouth::face_with_rolling_eyes:  // t co / tq …  ,[ 0.23702629  0.16864087 -0.09285466],0,positive
18652,negative, Congress ko dhakka lagna swabhavik hai jo sarei media ko apne ungliyo pe nachata tha waha ab uski mar …  // t co / deb3DEFIOt  ,[ 1.7014301  -0.52304745 -1.2965058 ],0,neutral
16966,negative, Mre Desh Media link tumne di par khud jakar use padha ni kyun English nhi aati ganwaar pehle khud pad …  // t . co / UsnBVwVj4u  ,[ 0.8054546   0.57825696 -1.4132617 ],0,negative
19145,neutral, _ Team's just not that good enough .. itna samajhne me pta nhi kya mushkil hoti hai .  ,[-2.4684544  1.5856124  1.361238 ],1,negative
14286,negative, _ t   Hinduo ka prathimkta hain ye . Desh BJP k hisab se nahi Voters k hisab se chalega .  ,[ 0.5835528   0.21028656 -0.82023305],0,positive
34327,positive,LOVE the extra confidence I have on days I am ovulating Like baaki times I am like yes I am amazing but this on …  // t co / AiEPP0PGh7  ,[-1.9576204  -0.14486639  2.7181873 ],2,positive
